,logReturn_d2,logVola_d2,logReturn_d1,logVola_d1,logReturnSum,logVolaSum,logReturnDelta,logVolaDelta
798,0.0115301769418059,-3.08703789298113,0.0593310227688503,-2.82212129562576,0.0708611997106562,-5.90915918860689,-0.0478008458270444,-0.26491659735537
799,0.0120487869660165,-3.14485950674492,0.0655563845024188,-2.6751059174966403,0.07760517146843529,-5.819965424241561,-0.053507597536402295,-0.4697535892482798
801,0.00206332774488565,-3.4240965381623,-0.0183367440938589,-3.3596651424811,-0.01627341634897325,-6.7837616806434,0.02040007183874455,-0.06443139568120015
803,0.0923871116877256,-2.6700878798962404,0.0023224488728720303,-2.83139917121223,0.09470956056059764,-5.50148705110847,0.09006466281485358,0.16131129131598954
804,0.0244095757077997,-2.9532730333497597,-0.0079326251263358,-2.77125021262477,0.016476950581463902,-5.724523245974529,0.0323422008341355,-0.18202282072498965
808,0.0529105774148058,-2.74887692441589,0.0750731267539776,-2.92666829290344,0.1279837041687834,-5.67554521731933,-0.022162549339171805,0.17779136848754984
814,0.0330535881046439,-2.7530866807944303,0.0428770456276361,-3.19511847592327,0.07593063373228,-5.9482051567177,-0.009823457522992199,0.4420317951288397
818,-0.0582296108004807,-2.94023155284687,0.16036244379363096,-2.4139434418602903,0.10213283299315026,-5.35417499470716,-0.21859205459411166,-0.5262881109865796
822,-0.0755807934928844,-3.0578953239979905,0.0277798637817339,-2.57919776291003,-0.04780092971115049,-5.6370930869080205,-0.1033606572746183,-0.47869756108796047
824,0.0104576937884728,-3.35215580075598,0.0580691885002489,-2.84044115370304,0.0685268822887217,-6.19259695445902,-0.0476114947117761,-0.5117146470529401
826,-0.06229168570702,-2.43795435645734,0.0425574588662181,-3.45920708631809,-0.0197342268408019,-5.89716144277543,-0.1048491445732381,1.02125272986075
831,0.0191935920675773,-2.71559739808736,0.0376931316545176,-3.54582682647256,0.0568867237220949,-6.26142422455992,-0.018499539586940297,0.8302294283852003
834,0.0023224488728720303,-2.83139917121223,0.00581750877248402,-3.25344900304366,0.00813995764535605,-6.08484817425589,-0.00349505989961199,0.42204983183142986
835,-0.0079326251263358,-2.77125021262477,0.0382302177895769,-3.05903296619285,0.0302975926632411,-5.83028317881762,-0.0461628429159127,0.2877827535680799
836,-0.0298771469261367,-3.0436267581658702,0.0171209158071716,-2.8299724721280404,-0.012756231118965098,-5.873599230293911,-0.046998062733308296,-0.21365428603782988
845,0.0428770456276361,-3.19511847592327,-0.0207181029732064,-3.2310772162284795,0.0221589426544297,-6.426195692151749,0.0635951486008425,0.03595874030520951
847,0.0487221404506473,-2.81098785611596,-0.0195974669491225,-3.3219927884523304,0.0291246735015248,-6.13298064456829,0.0683196073997698,0.5110049323363706
848,0.083465988879769,-2.3338967582937697,-0.0226208499393432,-2.59485711030392,0.0608451389404258,-4.92875386859769,0.1060868388191122,0.2609603520101502
854,0.0240977606327909,-2.61710232996872,-0.0778890490743329,-2.5383317828823397,-0.053791288441542004,-5.15543411285106,0.1019868097071238,-0.0787705470863802
859,0.0827006007522764,-3.2994918312777104,0.0385242018075915,-3.2742005335234703,0.1212248025598679,-6.573692364801181,0.04417639894468489,-0.025291297754240105
861,0.0763768861920415,-2.3208502114602,-0.0188207936565096,-3.10440247253762,0.0575560925355319,-5.425252683997821,0.0951976798485511,0.7835522610774199
864,0.0835037163626598,-3.1641275207865,0.0120460914798949,-3.4038913499919303,0.0955498078425547,-6.56801887077843,0.0714576248827649,0.2397638292054305
867,0.0171209158071716,-2.8299724721280404,-0.0191553592289513,-3.13165645150203,-0.0020344434217796983,-5.96162892363007,0.0362762750361229,0.3016839793739896
870,-0.0137447458178781,-3.15744642230389,-0.0190258498776681,-2.95636454804353,-0.0327705956955462,-6.113810970347419,0.005281104059789999,-0.20108187426035995
874,0.00985979219719115,-3.63580758205655,-0.0215933179534321,-3.32950887369672,-0.011733525756240952,-6.965316455753269,0.03145311015062325,-0.30629870835982986
875,-0.0178727862968683,-3.04475203890172,-0.0372532537321461,-2.80942917574973,-0.0551260400290144,-5.85418121465145,0.019380467435277802,-0.23532286315198991
877,-0.0169174536355002,-3.43694840914983,0.0261235852632747,-3.1736689193212495,0.009206131627774498,-6.610617328471079,-0.0430410388987749,-0.2632794898285806
880,-0.009936862893070879,-2.7813472315259395,0.00724760778166669,-2.70471008244746,-0.0026892551114041886,-5.486057313973399,-0.017184470674737568,-0.07663714907847963
881,-0.0135301114610399,-3.55632944279848,0.015098172236885,-3.2567495771329504,0.0015680607758450996,-6.813079019931431,-0.0286282836979249,-0.2995798656655295
882,0.00446543111185201,-2.9171732440715297,-0.0288917256233584,-2.69017917837046,-0.02442629451150639,-5.6073524224419895,0.03335715673521041,-0.22699406570106984
883,0.0436590565906224,-3.7292534780520694,0.0404174158865178,-3.41275833755251,0.0840764724771402,-7.1420118156045795,0.003241640704104598,-0.3164951404995593
885,-0.0778890490743329,-2.5383317828823397,0.0502756288594359,-2.5058296127459303,-0.027613420214897003,-5.0441613956282705,-0.1281646779337688,-0.032502170136409436
887,-0.0699002921257826,-2.7925153943194503,-0.0228781250955577,-2.8616423393531503,-0.0927784172213403,-5.6541577336726005,-0.047022167030224896,0.06912694503369998
888,0.034674465501376,-3.0918046385054505,-0.0200523175792487,-2.6960321483503105,0.014622147922127297,-5.787836786855761,0.0547267830806247,-0.39577249015514004
890,0.0385242018075915,-3.2742005335234703,0.0387654601714922,-2.73179315367497,0.0772896619790837,-6.0059936871984405,-0.00024125836390069544,-0.5424073798485001
892,-0.0188207936565096,-3.10440247253762,0.0679882344378504,-2.58003356759379,0.049167440781340804,-5.68443604013141,-0.08680902809436,-0.52436890494383
896,-0.0386375432509513,-2.6874289914426694,-0.0342432605540673,-3.03187648996296,-0.0728808038050186,-5.719305481405629,-0.004394282696884001,0.34444749852029055
898,-0.0191553592289513,-3.13165645150203,0.0622838401771041,-2.7793519160862004,0.0431284809481528,-5.911008367588231,-0.0814391994060554,-0.3523045354158296
901,-0.0190258498776681,-2.95636454804353,-0.0525192216883577,-2.7448679803859504,-0.0715450715660258,-5.701232528429481,0.03349337181068961,-0.21149656765757952
902,0.00341028410707394,-2.84432320317245,-0.0006731969544357429,-3.0335704190874497,0.0027370871526381972,-5.8778936222599,0.004083481061509683,0.1892472159149996
903,0.0621802174010837,-1.8137514844768199,-0.0280112068286611,-2.93144566378102,0.034169010572422595,-4.74519714825784,0.0901914242297448,1.1176941793042001
907,0.036613602784568,-3.0813854583907205,-0.103787296224471,-2.68157014702127,-0.067173693439903,-5.762955605411991,0.14040089900903902,-0.3998153113694505
911,0.00724760778166669,-2.70471008244746,-0.00891536365795237,-2.81476660743132,-0.0016677558762856802,-5.51947668987878,0.01616297143961906,0.1100565249838601
914,0.0404174158865178,-3.41275833755251,0.00964389068240615,-3.3906782866709797,0.05006130656892395,-6.80343662422349,0.030773525204111654,-0.022080050881530422
916,0.0502756288594359,-2.5058296127459303,-0.0906008993005909,-2.3903227980771002,-0.040325270441155,-4.8961524108230305,0.1408765281600268,-0.11550681466883006
917,-0.0404407144678902,-3.0342763842454397,-0.0697064759794582,-3.17612928809269,-0.1101471904473484,-6.21040567233813,0.029265761511567998,0.14185290384725047
918,-0.0228781250955577,-2.8616423393531503,-0.0123706173849307,-2.8137153268845405,-0.0352487424804884,-5.675357666237691,-0.010507507710627,-0.04792701246860975
920,-0.0198311251342587,-2.8273062183895,-0.0275520199075423,-2.6439524766091203,-0.047383145041800995,-5.47125869499862,0.007720894773283599,-0.18335374178037966
921,0.0387654601714922,-2.73179315367497,-0.0449385141751535,-3.0870870990987402,-0.006173054003661305,-5.8188802527737105,0.0837039743466457,0.35529394542377
925,-0.0435550246746066,-3.31933233517006,-0.0360723192849354,-3.6447215073812504,-0.07962734395954199,-6.96405384255131,-0.007482705389671197,0.32538917221119057
926,-0.0161382877565292,-3.22291422000369,-0.0421694212274588,-3.0409535049636,-0.058307708983988,-6.26386772496729,0.0260311334709296,-0.18196071504009037
928,-0.00795468278145618,-2.8188290066637895,-0.0274441540393066,-3.02601474686908,-0.03539883682076278,-5.844843753532869,0.019489471257850423,0.20718574020529035
929,0.0622838401771041,-2.7793519160862004,0.0516748779686566,-2.7159489770635004,0.1139587181457607,-5.4953008931497,0.010608962208447502,-0.0634029390227
938,-0.103787296224471,-2.68157014702127,-0.0378893849479745,-2.00216183413185,-0.1416766811724455,-4.6837319811531195,-0.0658979112764965,-0.6794083128894202
939,-0.0558067181550985,-3.2691815253253798,0.008188222394971979,-2.3101841423694,-0.04761849576012652,-5.57936566769478,-0.06399494055007048,-0.9589973829559799
940,-0.0843424445101428,-2.98826521094064,-0.0967796952045264,-1.89715864869066,-0.1811221397146692,-4.8854238596313,0.01243725069438359,-1.0911065622499798
941,0.060340979681039006,-2.59859917927039,-0.0279023942538211,-1.7493382296803999,0.032438585427217906,-4.34793740895079,0.0882433739348601,-0.8492609495899903
945,0.00964389068240615,-3.3906782866709797,0.052178858138653,-2.48177920595819,0.06182274882105915,-5.87245749262917,-0.04253496745624685,-0.9088990807127897
949,-0.0123706173849307,-2.8137153268845405,-0.14044003571677602,-1.7367106063426399,-0.15281065310170672,-4.550425933227181,0.12806941833184532,-1.0770047205419007
950,-0.092652560681524,-2.61253089749375,-0.0985869586098102,-2.23008879305765,-0.1912395192913342,-4.8426196905514,0.005934397928286206,-0.38244210443609994
955,0.0410287245174421,-2.73148793223441,-0.0456416253049288,-2.14074431966127,-0.004612900787486704,-4.87223225189568,0.0866703498223709,-0.59074361257314
958,-0.0280841659780897,-2.75913879671135,-0.12097523873943199,-1.86609464113688,-0.1490594047175217,-4.62523343784823,0.09289107276134229,-0.8930441555744699
959,-0.0274441540393066,-3.02601474686908,-0.0657936465464834,-1.97722209522796,-0.09323780058579,-5.00323684209704,0.0383494925071768,-1.04879265164112
961,-0.018308823402816,-1.87703290231611,-0.00182518594340486,-2.49111611424195,-0.020134009346220862,-4.3681490165580605,-0.01648363745941114,0.6140832119258399
967,0.0182856118922011,-2.3652362252709196,-0.0143469364200689,-2.92632112890768,0.003938675472132202,-5.291557354178599,0.03263254831227,0.5610849036367602
972,-0.0279023942538211,-1.7493382296803999,0.0172124500412547,-2.1215161452719,-0.010689944212566398,-3.8708543749523,-0.0451148442950758,0.37217791559150015
978,-0.101484592518568,-1.6830509010173798,-0.181666587987198,-2.0672568509705402,-0.28315118050576604,-3.75030775198792,0.08018199546863,0.3842059499531605
981,-0.0985869586098102,-2.23008879305765,-0.0805803038798455,-2.2434516037777796,-0.1791672624896557,-4.47354039683543,-0.01800665472996471,0.01336281072012957
985,-0.0104652199582665,-1.83000572948753,-0.0191772569322627,-2.19253543348318,-0.0296424768905292,-4.02254116297071,0.0087120369739962,0.3625297039956499
986,-0.0456416253049288,-2.14074431966127,0.0263046386915453,-2.56692695800809,-0.019336986613383504,-4.70767127766936,-0.07194626399647411,0.4261826383468197
989,-0.12097523873943199,-1.86609464113688,-0.10144142326609802,-2.23764839312581,-0.22241666200553,-4.10374303426269,-0.019533815473333965,0.37155375198893026
992,-0.00182518594340486,-2.49111611424195,0.12510831686592,-2.4624606523106,0.12328313092251514,-4.953576766552549,-0.12693350280932486,-0.028655461931350157
994,-0.0876031499208464,-2.20346802890935,0.121724571732029,-2.32616558946963,0.03412142181118259,-4.5296336183789805,-0.2093277216528754,0.12269756056028003
995,-0.0620792155968031,-2.28134650632549,0.155961018842584,-2.3302916360149597,0.09388180324578091,-4.61163814234045,-0.2180402344393871,0.048945129689469624
998,-0.0143469364200689,-2.92632112890768,0.08765342235458,-3.0776076994727,0.0733064859345111,-6.00392882838038,-0.1020003587746489,0.15128657056502037
1001,0.0253176131155538,-3.0728055476522003,0.0313385581527544,-2.90435447448973,0.0566561712683082,-5.9771600221419305,-0.0060209450372006035,-0.16845107316247043
1008,-0.020433636017632997,-2.28982915642051,0.202595700802502,-2.49299108009439,0.18216206478486902,-4.7828202365149,-0.22302933682013498,0.2031619236738802
1009,-0.181666587987198,-2.0672568509705402,0.297298942353536,-2.12299680881616,0.11563235436633798,-4.1902536597867,-0.47896553034073397,0.05573995784561969
1012,-0.0805803038798455,-2.2434516037777796,0.0222317695850589,-2.7999391520959995,-0.05834853429478659,-5.043390755873779,-0.1028120734649044,0.5564875483182199
1014,-0.0975331713832086,-2.2659972251830602,0.156184111888678,-2.25241398935176,0.0586509405054694,-4.5184112145348205,-0.2537172832718866,-0.013583235831300389
1016,-0.0191772569322627,-2.19253543348318,0.111654105615096,-2.5443319246669,0.0924768486828333,-4.73686735815008,-0.13083136254735872,0.35179649118372014
1018,-0.00126499955417631,-2.79982000951894,0.0262102237235368,-3.20571566114408,0.024945224169360493,-6.00553567066302,-0.02747522327771311,0.4058956516251402
1019,0.00580147110999284,-2.67785502247311,0.0887519236232819,-2.7079503680073196,0.09455339473327473,-5.38580539048043,-0.08295045251328906,0.03009534553420945
1024,0.0365347459089135,-2.8172233137568803,0.0301828169877581,-2.85783445092465,0.0667175628966716,-5.67505776468153,0.006351928921155402,0.04061113716776976
1025,0.121724571732029,-2.32616558946963,0.09005672054986,-2.2396951738167097,0.211781292281889,-4.56586076328634,0.031667851182169,-0.08647041565292035
1026,0.155961018842584,-2.3302916360149597,0.0152065658164161,-2.2015751807227595,0.17116758465900012,-4.531866816737719,0.1407544530261679,-0.12871645529220022
1029,0.08765342235458,-3.0776076994727,0.0463904820561286,-2.8512058236799103,0.1340439044107086,-5.928813523152611,0.0412629402984514,-0.22640187579278992
1034,0.00719173938018034,-1.66173912308843,-0.0980767859162334,-2.07854951392833,-0.09088504653605306,-3.74028863701676,0.10526852529641373,0.4168103908398999
1036,0.043374458474375,-3.2151019167966495,0.00990397229583267,-2.82177857421835,0.05327843077020767,-6.036880491014999,0.033470486178542334,-0.3933233425782996
1038,0.0764052312088098,-2.90546429146528,0.0459889571528256,-3.01914561541752,0.1223941883616354,-5.9246099068828,0.030416274055984203,0.11368132395223984
1039,0.202595700802502,-2.49299108009439,0.0579774829343504,-2.1671279987309098,0.2605731837368524,-4.6601190788253,0.1446182178681516,-0.3258630813634804
1042,0.19568225840801198,-1.7920801473624501,-0.0731363755090205,-1.8833483900548702,0.12254588289899149,-3.6754285374173206,0.2688186339170325,0.09126824269242007
1045,0.156184111888678,-2.25241398935176,-0.0195821035382744,-2.21154685073666,0.1366020083504036,-4.46396084008842,0.17576621542695242,-0.04086713861509983
1046,0.105586213763811,-2.6020207853544703,0.0474832895702534,-2.40077041003378,0.15306950333406438,-5.00279119538825,0.0581029241935576,-0.20125037532069046
1049,0.0262102237235368,-3.20571566114408,0.0292278947964723,-2.78821714415013,0.0554381185200091,-5.99393280529421,-0.0030176710729354975,-0.41749851699395
1054,0.10594384827117,-2.53559327667805,0.0663800794795215,-2.7235957440423397,0.1723239277506915,-5.25918902072039,0.039563768791648496,0.18800246736428994
1057,0.0152065658164161,-2.2015751807227595,0.043901310584475994,-2.58056931797141,0.059107876400892094,-4.782144498694169,-0.028694744768059895,0.3789941372486507
1058,0.076611172680493,-2.39714109798138,0.0378395316897653,-2.76389095432958,0.11445070437025831,-5.16103205231096,0.0387716409907277,0.36674985634820034
1060,0.0463904820561286,-2.8512058236799103,0.0256498940261839,-3.2781940896203197,0.0720403760823125,-6.1293999133002295,0.0207405880299447,0.4269882659404094
1061,0.035214630877384,-2.48670578906791,0.0510242832066944,-3.2599386462202204,0.08623891408407841,-5.746644435288131,-0.0158096523293104,0.7732328571523106
1062,0.0643024118555262,-2.3498618558285003,0.0176519784106039,-2.6913217885916696,0.08195439026613009,-5.04118364442017,0.0466504334449223,0.3414599327631693
1063,0.0339640698891732,-2.74777786991982,0.0603595442388774,-3.36365551974158,0.0943236141280506,-6.1114333896614,-0.026395474349704198,0.6158776498217602
1065,-0.0980767859162334,-2.07854951392833,-0.129993947395723,-2.42574009896681,-0.2280707333119564,-4.50428961289514,0.031917161479489614,0.3471905850384802
1067,0.00990397229583267,-2.82177857421835,0.0459170805609863,-3.30142919651577,0.055821052856818966,-6.12320777073412,-0.03601310826515363,0.47965062229742017
1070,0.0579774829343504,-2.1671279987309098,-0.0272734392473453,-2.52026661961285,0.0307040436870051,-4.68739461834376,0.08525092218169569,0.35313862088194004
1071,0.0659840703542261,-2.00499152689553,-0.06639990613403,-2.33820719774983,-0.0004158357798039053,-4.34319872464536,0.13238397648825612,0.33321567085430015
1082,0.0648192466035745,-2.12195215787664,0.0580192311473726,-2.61051415794696,0.12283847775094711,-4.732466315823601,0.006800015456201909,0.48856200007032013
1085,0.0663800794795215,-2.7235957440423397,0.0520161571307381,-3.12221592446518,0.11839623661025961,-5.84581166850752,0.0143639223487834,0.3986201804228404
1086,0.0173820085959886,-3.0872754771897,0.00045431461144335595,-4.06220864144601,0.017836323207431955,-7.14948411863571,0.016927693984545245,0.9749331642563099
1087,0.0328452068642817,-2.83265616794478,-0.000538976117908532,-3.45508744220671,0.03230623074637316,-6.28774361015149,0.03338418298219023,0.6224312742619302
1089,0.0378395316897653,-2.76389095432958,-0.0230824009151161,-2.8966897949158197,0.014757130774649203,-5.6605807492453994,0.06092193260488141,0.13279884058623947
1092,0.0510242832066944,-3.2599386462202204,-0.137185778364328,-2.21708993757027,-0.08616149515763359,-5.47702858379049,0.18821006157102238,-1.0428487086499505
1093,0.0176519784106039,-2.6913217885916696,0.0378421089398232,-3.52389268074941,0.0554940873504271,-6.215214469341079,-0.020190130529219297,0.8325708921577406
1101,-0.0272734392473453,-2.52026661961285,0.0530503316798354,-3.25210782914608,0.025776892432490102,-5.77237444875893,-0.08032377092718071,0.7318412095332301
1102,-0.06639990613403,-2.33820719774983,0.153768081724578,-2.9685989554943504,0.087368175590548,-5.30680615324418,-0.22016798785860803,0.6303917577445204
1108,0.0773091797053887,-3.0396387616717297,-0.0262882353199461,-3.59145351651147,0.05102094438544259,-6.6310922781832,0.1035974150253348,0.5518147548397403
1110,-0.0298424014544208,-2.78046180002444,0.0332571880810321,-2.9033230107757504,0.003414786626611297,-5.683784810800191,-0.0630995895354529,0.12286121075131051
1111,0.0402232801770216,-3.51568744306363,-0.0504627983044036,-3.4103223474500495,-0.010239518127382004,-6.92600979051368,0.09068607848142521,-0.10536509561358054
1112,0.0670011296495097,-3.1456988130112404,-0.000782591793913125,-3.34428676987275,0.06621853785559657,-6.489985582883991,0.06778372144342283,0.19858795686150943
1114,0.0604261212143957,-2.8753192431245,-0.0266308434282889,-3.3918970477985697,0.0337952777861068,-6.26721629092307,0.0870569646426846,0.5165778046740699
1118,-0.000538976117908532,-3.45508744220671,0.000226033042598041,-3.39970000686283,-0.000312943075310491,-6.854787449069541,-0.0007650091605065731,-0.05538743534388013
1124,0.0378421089398232,-3.52389268074941,0.00961584741088783,-3.91478941169723,0.047457956350711025,-7.438682092446641,0.02822626152893537,0.39089673094781974
1125,-0.0405456395494317,-3.40409338514587,0.008167029188378229,-3.62864894928939,-0.032378610361053474,-7.03274233443526,-0.04871266873780993,0.22455556414351996
1126,0.0482401276584446,-3.1445844303989,0.050289364535047,-3.06572177069455,0.09852949219349161,-6.21030620109345,-0.0020492368766024047,-0.07886265970435025
1127,0.0825702426140733,-2.42905179763428,0.00128080206845064,-2.4319153387831296,0.08385104468252394,-4.860967136417409,0.08128944054562265,0.002863541148849791
1128,0.0738198178162661,-2.8882368973656,0.0201744657033316,-3.1230756429832898,0.09399428351959771,-6.011312540348889,0.0536453521129345,0.2348387456176897
1133,0.153768081724578,-2.9685989554943504,0.032842238175277996,-2.9550942244453697,0.186610319899856,-5.92369317993972,0.12092584354930001,-0.013504731048980645
1134,-0.0117663713349344,-2.77678016830515,-0.0221785705109508,-3.5094580808346003,-0.0339449418458852,-6.28623824913975,0.0104121991760164,0.7326779125294505
1137,0.0713441298063014,-2.56707891944796,0.0426913417370897,-2.9502563996237403,0.11403547154339111,-5.5173353190717,0.028652788069211704,0.38317748017578035
1138,0.0392513834158409,-2.9947032507754803,0.0438674386195558,-2.93446216872754,0.0831188220353967,-5.92916541950302,-0.0046160552037149,-0.06024108204794043
1147,0.0673881988582414,-3.44387310034617,0.0645482567428704,-3.27741774040357,0.1319364556011118,-6.72129084074974,0.0028399421153710025,-0.1664553599426002
1148,-0.0005244154416918009,-4.05846422526557,0.0172808007228337,-3.8777858083675496,0.0167563852811419,-7.936250033633119,-0.017805216164525503,-0.18067841689802
1149,0.000226033042598041,-3.39970000686283,-0.00950208177707623,-3.1275288043819796,-0.00927604873447819,-6.527228811244809,0.00972811481967427,-0.27217120248085047
1150,0.0674446938475214,-3.27463224103949,-0.0235057355007461,-3.1523546149936803,0.0439389583467753,-6.426986856033171,0.0909504293482675,-0.12227762604580983
1155,0.00961584741088783,-3.91478941169723,0.0194683082240659,-3.2200066264509704,0.02908415563495373,-7.134796038148201,-0.009852460813178072,-0.6947827852462596
1161,0.173168771867912,-2.88647676651169,0.0963665476819978,-2.6484012171909197,0.2695353195499098,-5.53487798370261,0.07680222418591419,-0.23807554932077046
1162,0.0158938000422837,-3.49590509360177,-0.0116545454768465,-3.16743929043331,0.0042392545654372,-6.66334438403508,0.0275483455191302,-0.32846580316845975
1166,0.0177706743414703,-2.79922383201531,0.0263969161719624,-2.2990231999883903,0.0441675905134327,-5.0982470320037,-0.008626241830492098,-0.5002006320269197
1168,0.0426913417370897,-2.9502563996237403,0.130118891307381,-2.4362989390503,0.17281023304447068,-5.38655533867404,-0.0874275495702913,-0.5139574605734403
1169,0.0438674386195558,-2.93446216872754,0.0770378832497265,-2.70175277287901,0.1209053218692823,-5.63621494160655,-0.03317044463017071,-0.2327093958485298
1175,0.0654449281617511,-3.1738418959718198,0.0322658209865751,-2.85250911998725,0.0977107491483262,-6.02635101595907,0.033179107175176,-0.3213327759845699
1184,0.0462936254963071,-3.67655824699444,-0.0407469664568381,-2.5640960041933303,0.005546659039469,-6.24065425118777,0.0870405919531452,-1.1124622428011097
1185,0.0298209281520841,-3.07115403467088,-0.0672423592056023,-2.65379034132215,-0.0374214310535182,-5.724944375993029,0.0970632873576864,-0.4173636933487299
1188,-0.0146025662777726,-2.76532997061158,-0.0132641384461377,-2.8607192808464403,-0.0278667047239103,-5.626049251458021,-0.0013384278316348995,0.09538931023486041
1189,0.11761021961862501,-2.64331869582168,0.15778672019356,-1.78543758024881,0.275396939812185,-4.42875627607049,-0.04017650057493498,-0.8578811155728701
1192,0.0963665476819978,-2.6484012171909197,-0.0576414699613053,-1.98158669016051,0.0387250777206925,-4.629987907351429,0.1540080176433031,-0.6668145270304098
1193,-0.0116545454768465,-3.16743929043331,-0.00929472940112781,-3.0304994878187697,-0.020949274877974308,-6.19793877825208,-0.0023598160757186907,-0.13693980261454053
1195,-0.0625003443185556,-2.39550244436579,-0.0383933965139594,-2.39984925299761,-0.100893740832515,-4.7953516973634,-0.0241069478045962,0.0043468086318201316
1197,0.0263969161719624,-2.2990231999883903,-0.0812775261424737,-2.44195122960968,-0.05488060997051131,-4.7409744295980705,0.1076744423144361,0.1429280296212898
1199,0.130118891307381,-2.4362989390503,-0.064147557851321,-2.65170232591356,0.06597133345606,-5.08800126496386,0.194266449158702,0.21540338686325988
1202,0.0513465007692833,-2.61732324857154,-0.0515429624348675,-2.8546376389797596,-0.0001964616655842008,-5.471960887551299,0.1028894632041508,0.23731439040821956
1215,-0.0407469664568381,-2.5640960041933303,0.114910918416724,-3.08763673484035,0.0741639519598859,-5.6517327390336805,-0.1556578848735621,0.5235407306470199
1219,-0.0132641384461377,-2.8607192808464403,-0.0877880566504114,-2.85586084647128,-0.1010521950965491,-5.71658012731772,0.07452391820427369,-0.004858434375160314
1220,0.15778672019356,-1.78543758024881,-0.0773836656405521,-2.71603638640011,0.08040305455300789,-4.50147396664892,0.2351703858341121,0.9305988061513
1222,0.0289792349754951,-3.28481222912676,-0.0290146789315109,-3.42727325990125,-3.544395601579736e-05,-6.712085489028009,0.057993913907006,0.14246103077449002
1224,-0.00929472940112781,-3.0304994878187697,-0.0765168114224559,-3.20648248175196,-0.0858115408235837,-6.23698196957073,0.06722208202132808,0.17598299393319028
1227,0.0807561272523066,-2.79067868925798,-0.033208141810148,-3.38770347624058,0.0475479854421586,-6.17838216549856,0.1139642690624546,0.5970247869826002
1230,-0.064147557851321,-2.65170232591356,-0.278363099077855,-2.08305510375798,-0.342510656929176,-4.734757429671539,0.21421554122653402,-0.5686472221555801
1234,-0.0114754438953008,-2.8056973031843198,-0.071156012125709,-3.55331740095163,-0.0826314560210098,-6.35901470413595,0.0596805682304082,0.7476200977673102
1243,-0.0875508948562486,-2.9565004821778103,0.0901010713007684,-2.6537966495568903,0.002550176444519797,-5.610297131734701,-0.177651966157017,-0.30270383262091993
1244,-0.0643771775754497,-2.5358524054113,0.0965641503940851,-2.51011662628611,0.032186972818635404,-5.04596903169741,-0.1609413279695348,-0.02573577912518976
1245,-0.0251093482571616,-2.7163927049513,-0.175310962920752,-2.10090004635099,-0.2004203111779136,-4.81729275130229,0.1502016146635904,-0.61549265860031
1246,0.114910918416724,-3.08763673484035,0.0616751758096844,-2.95728976998827,0.17658609422640842,-6.04492650482862,0.0532357426070396,-0.1303469648520803
1247,-0.0397761289738708,-2.56787562369282,0.0157946949912919,-2.74264304893346,-0.023981433982578897,-5.31051867262628,-0.0555708239651627,0.17476742524064015
1250,-0.0877880566504114,-2.85586084647128,0.0475865487969269,-2.5508029270974903,-0.040201507853484496,-5.40666377356877,-0.1353746054473383,-0.3050579193737897
1251,-0.0773836656405521,-2.71603638640011,0.0922843265844012,-2.6965903828147595,0.014900660943849092,-5.412626769214869,-0.1696679922249533,-0.019446003585350535
1252,-0.106319825217128,-2.95441331379587,0.0583276268538684,-2.52093332638787,-0.0479921983632596,-5.47534664018374,-0.1646474520709964,-0.433479987408
1253,-0.0290146789315109,-3.42727325990125,0.0742546133119472,-3.17388913455316,0.0452399343804363,-6.60116239445441,-0.1032692922434581,-0.25338412534808974
1257,-0.15304126096215198,-2.4606554074330496,-0.007158705995968391,-2.43855552046379,-0.16019996695812036,-4.899210927896839,-0.1458825549661836,-0.022099886969259686
1258,-0.033208141810148,-3.38770347624058,0.0598485992994264,-2.9515713929671,0.026640457489278402,-6.33927486920768,-0.0930567411095744,-0.43613208327347985
1261,-0.278363099077855,-2.08305510375798,0.11244527227680699,-2.2853409645476,-0.165917826801048,-4.3683960683055805,-0.390808371354662,0.2022858607896203
1262,-0.08807116208070301,-2.9720076436864704,0.0856838720546915,-2.6591276327280697,-0.0023872900260115126,-5.63113527641454,-0.1737550341353945,-0.3128800109584007
1263,-0.031011805967479,-3.2971515632064996,0.0609497783815052,-3.36087544392207,0.0299379724140262,-6.658027007128569,-0.0919615843489842,0.06372388071557022
1268,0.0429136192794395,-2.94555108887835,0.088324338670044,-3.13382577532088,0.1312379579494835,-6.079376864199229,-0.045410719390604495,0.18827468644252976
1272,0.0894367147366037,-3.2787754746155,0.0177813497316135,-3.3512065042556696,0.10721806446821719,-6.62998197887117,0.0716553650049902,0.07243102964016979
1275,0.0965641503940851,-2.51011662628611,0.019162809146944,-2.65453365644456,0.1157269595410291,-5.16465028273067,0.0774013412471411,0.14441703015844976
1276,-0.175310962920752,-2.10090004635099,0.0494046875789665,-2.63766971566229,-0.1259062753417855,-4.73856976201328,-0.22471565049971848,0.5367696693113002
1279,0.0783227863503068,-3.00204425462171,0.021606516898995,-3.03719040481942,0.0999293032493018,-6.03923465944113,0.05671626945131181,0.03514615019770995
1281,0.0475865487969269,-2.5508029270974903,-0.00802761756469804,-2.7591698670649905,0.03955893123222886,-5.309972794162481,0.05561416636162494,0.2083669399675001
1284,0.0742546133119472,-3.17388913455316,0.0235418893517709,-3.13104980136184,0.0977965026637181,-6.3049389359150005,0.0507127239601763,-0.04283933319132016
