,target_logReturn,isUpperQuart,isLowerQuart
781,0.0532275405200921,0,0
782,-0.0840355137163603,0,1
784,-0.00529888250890687,0,1
786,0.083465988879769,1,0
787,0.16036244379363096,1,0
791,0.0277798637817339,0,0
792,0.0240977606327909,0,0
793,0.0580691885002489,0,0
797,0.0827006007522764,1,0
798,0.0285375107215881,0,0
799,0.0763768861920415,1,0
801,0.0525907976075188,0,0
803,0.00581750877248402,0,1
804,0.0382302177895769,0,0
808,-0.0137447458178781,0,0
814,-0.0207181029732064,0,0
818,-0.009936862893070879,0,0
822,-0.0453806834791105,0,1
824,-0.0229313790625378,0,0
826,0.034674465501376,1,0
831,-0.0144502978679264,0,0
834,-0.0386375432509513,0,1
835,-0.0352987667732817,0,1
836,-0.0191553592289513,0,0
845,0.036613602784568,0,0
847,0.0487334975703704,1,0
848,0.0609685241637863,1,0
854,0.0502756288594359,1,0
859,0.0387654601714922,0,0
861,0.0679882344378504,1,0
864,-0.0161382877565292,0,0
867,0.0622838401771041,1,0
870,-0.0525192216883577,0,0
874,-0.0150626780258157,0,0
875,0.147257089687767,1,0
877,-0.0558067181550985,0,1
880,-0.00891536365795237,0,0
881,-0.00117569269182232,0,0
882,0.128888198212173,1,0
883,0.00964389068240615,1,0
885,-0.0906008993005909,0,1
887,-0.0123706173849307,0,0
888,-0.092652560681524,0,1
890,-0.0449385141751535,0,0
892,-0.0681461172597367,0,1
896,-0.0280841659780897,0,0
898,0.0516748779686566,1,0
901,-0.0433071283838208,0,0
902,-0.0561157996955927,0,0
903,0.0271405041930012,1,0
907,-0.0378893849479745,0,0
911,-0.0901039552863685,0,1
914,0.052178858138653,1,0
916,-0.101484592518568,0,1
917,-0.0790367664304523,0,1
918,-0.14044003571677602,0,1
920,-0.0738804483938542,0,0
921,-0.00621649680015845,0,0
925,0.0359720283820337,1,0
926,-0.0103697457682221,0,0
928,-0.0657936465464834,0,0
929,-0.0185854233567172,0,0
938,-0.128205543740943,0,1
939,0.0253176131155538,1,0
940,-0.0375203643960845,0,0
941,0.0172124500412547,1,0
945,-0.0252983903884692,0,0
949,-0.170797943880847,0,1
950,-0.0805803038798455,0,1
955,0.0263046386915453,1,0
958,-0.10144142326609802,0,1
959,-0.0117702450071073,0,0
961,0.12510831686592,0,0
967,0.08765342235458,0,0
972,0.00719173938018034,0,1
978,0.297298942353536,1,0
981,0.0222317695850589,0,1
985,0.111654105615096,0,0
986,0.0633872862500053,0,1
989,0.18461936249412897,1,0
992,0.10594384827117,1,0
994,0.09005672054986,1,0
995,0.0152065658164161,0,0
998,0.0463904820561286,0,0
1001,0.0339640698891732,0,0
1008,0.0579774829343504,1,0
1009,0.0659840703542261,1,0
1012,0.0479274119123888,0,0
1014,-0.0195821035382744,0,1
1016,0.0537034540544337,0,0
1018,0.0292278947964723,0,0
1019,0.0484264855473311,0,0
1024,0.0173820085959886,0,0
1025,0.0328452068642817,0,0
1026,0.043901310584475994,0,0
1029,0.0256498940261839,0,0
1034,-0.129993947395723,0,1
1036,0.0459170805609863,0,0
1038,0.049338173441667,0,0
1039,-0.0272734392473453,0,1
1042,-0.0432822648395374,0,1
1045,-0.0130596307710199,0,0
1046,0.0773091797053887,1,0
1049,0.0402232801770216,0,0
1054,0.0520161571307381,0,0
1057,-0.0679450782182966,0,1
1058,-0.0230824009151161,0,1
1060,0.0169275269416444,0,0
1061,-0.137185778364328,0,1
1062,0.0378421089398232,0,0
1063,-0.0405456395494317,0,1
1065,0.0825702426140733,1,0
1067,-0.0379217993264912,0,1
1070,0.0530503316798354,0,0
1071,0.153768081724578,1,0
1082,0.015283660579568998,0,0
1085,0.0673881988582414,1,0
1086,-0.0005244154416918009,0,1
1087,0.000226033042598041,0,1
1089,0.128720895372623,1,0
1092,0.0624346705750431,1,0
1093,0.00961584741088783,0,0
1101,0.00403307540114674,0,1
1102,0.032842238175277996,0,0
1108,-0.008719197232526071,0,1
1110,0.0249922199206569,0,0
1111,0.067442050499077,1,0
1112,-0.0119781068921121,0,1
1114,0.0351792733139221,0,0
1118,-0.00950208177707623,0,1
1124,0.0194683082240659,0,0
1125,-0.0052173629905030005,0,1
1126,-0.0146025662777726,0,1
1127,0.11761021961862501,1,0
1128,0.0456618342553056,0,0
1133,-0.0625003443185556,0,1
1134,0.0204466999832083,0,0
1137,0.130118891307381,1,0
1138,0.0770378832497265,1,0
1147,0.0353740506702022,1,0
1148,-0.0169055063918259,0,0
1149,0.0214530969760095,0,0
1150,-0.0161964869458008,0,0
1155,0.00145636745665617,0,0
1161,-0.0576414699613053,0,1
1162,-0.00929472940112781,0,0
1166,-0.0812775261424737,0,1
1168,-0.064147557851321,0,1
1169,0.0406428719605205,1,0
1175,-0.016791505055086,0,0
1184,0.114910918416724,1,0
1185,-0.0397761289738708,0,0
1188,-0.0877880566504114,0,0
1189,-0.0773836656405521,0,0
1192,-0.00758653541523225,1,0
1193,-0.0765168114224559,0,0
1195,-0.15304126096215198,0,1
1197,-0.18188964530007298,0,1
1199,-0.278363099077855,0,1
1202,-0.0240928707874197,1,0
1215,0.0616751758096844,0,0
1219,0.0475865487969269,0,0
1220,0.0922843265844012,1,0
1222,0.0742546133119472,0,0
1224,0.0207722909878691,0,1
1227,0.0598485992994264,0,0
1230,0.11244527227680699,1,0
1234,0.033799139943331,0,1
1243,0.0345372636610161,0,0
1244,0.019162809146944,0,0
1245,0.0494046875789665,1,0
1246,0.070693075231644,1,0
1247,0.0865849642074138,1,0
1250,-0.00802761756469804,0,1
1251,0.0172067709872021,0,0
1252,-0.0368595068171869,0,1
1253,0.0235418893517709,0,0
1257,0.0125955019035575,0,0
1258,-0.0200682107486034,0,1
1261,0.000578317048207867,0,0
1262,-0.0195942428612781,0,1
1263,0.0444432620166448,1,0
1268,0.00858470368811696,0,0
1272,-0.0195242152554105,0,1
1275,0.00960815334735967,0,0
1276,0.0494918285646431,0,0
1279,0.0215796655470651,0,0
1281,0.0723022643329914,1,0
1284,-0.0797556176688488,0,1
1293,0.0260664614828191,0,0
1295,0.0585882431553927,1,0
1298,-0.0281716684237094,0,1
1300,0.0109181891516464,0,0
1302,0.0611312937225345,1,0
1306,0.0438436928776949,0,0
1307,-0.0244584459023846,0,1
1309,0.102434151360562,1,0
1311,0.0419000621491302,0,0
1313,0.0256485585086407,0,0
1314,-0.0748144269133507,0,1
1320,0.0615060780112837,1,0
1321,0.0660879200613464,1,0
1331,0.0485066887860173,0,0
1332,-0.0207815298263398,0,1
1335,0.0061227366604773605,0,0
1341,-0.0629311749968989,0,1
1345,-0.0507018018323457,0,0
1349,-0.0974471210122644,0,1
1350,-0.00176589385261626,0,0
1355,-0.0274837370703203,0,0
1356,-0.00661567654442493,0,0
1357,-0.00818154754707812,0,0
1364,0.0486553691202358,1,0
1373,-0.0228568254632191,0,0
1375,0.0822868425881638,1,0
1378,-0.014317828847728998,0,0
1380,0.0845590690326089,1,0
1382,0.00836701005864297,0,0
1386,-0.0168518160189188,0,0
1387,0.0280273502489511,1,0
1390,0.00834027665130187,0,0
1392,-0.00241253047378372,0,0
1394,-0.0949700585938566,0,1
1395,-0.0493657812684156,0,1
1396,0.0064403750864672205,0,0
1397,0.017940807967106003,0,0
1398,0.0327100349639706,1,0
1401,-0.0390403654190827,0,1
1403,0.0278485031930958,0,0
1408,-0.0306942548314553,0,1
1409,-0.0966763052557181,0,1
1414,0.0745185574721334,1,0
1416,0.0745608336609105,1,0
1417,0.0262626545330867,0,0
1421,-0.02458814186628,0,1
1423,0.0252661819730952,0,0
1424,-0.0121728439673331,0,1
1427,0.0425588549988041,0,0
1428,-0.0424084406322508,0,1
1430,0.016150872762235,0,0
1431,0.0417492575312284,0,0
1433,0.0438762254155248,0,0
1434,0.0590961273488451,1,0
1435,-0.00314266052586348,0,1
1437,0.0313332570115537,0,0
1439,-0.009621899944019309,0,1
1440,-0.186780540995083,0,1
1446,0.048714860087016004,0,0
1448,0.00102044220618858,0,1
1455,0.0141037149049415,0,0
1456,-0.00617319610237333,0,1
1460,0.0133240615686228,0,0
1464,0.0324735946907555,1,0
1466,0.0432617337700506,1,0
1467,0.0138325789357693,0,0
1469,-0.0119273387319764,0,1
1476,0.00243868521127312,0,0
1477,0.0221161165053061,1,0
1478,0.0221132313151542,0,0
1479,0.0367068244543393,1,0
1485,8.63024929298462e-17,0,1
1490,0.105165946801745,1,0
1492,0.0717555474391185,1,0
1504,0.0031140569174825,0,1
1507,-0.0227099944650756,0,1
1513,0.0499374528449631,0,0
1514,0.007423073708833691,0,1
1517,0.00757566175623877,0,1
1518,0.023164271456143,0,0
1519,0.0514726271322745,0,0
1521,0.0697671267759648,1,0
1524,0.0876988913621974,1,0
1526,0.0287639235230835,0,0
1530,-0.030268889544816,0,1
1531,0.111176804898963,1,0
1532,0.0454273108759884,0,0
1534,0.0307194075827218,0,0
1536,-0.00494886771808779,0,1
1538,0.000205546590731254,0,1
1542,0.007943713915133259,0,0
1544,-0.0474400417571403,0,1
1546,0.0580340037941749,1,0
1547,0.10299395569951,1,0
1549,0.14577805562975102,1,0
1556,-0.0361354346922783,0,1
1560,0.0469834456694592,0,0
1563,-0.0540274152665534,0,1
1564,0.0301530030825671,0,0
1567,0.0322145322011731,0,0
1571,0.12844101606535602,1,0
1572,0.10329274351058199,1,0
1573,-0.0512036326612589,0,1
1580,0.0713365156117187,0,0
1582,0.0134848120854572,1,0
1583,0.0167346901167533,1,0
1585,0.014106226836558997,1,0
1589,-0.0114566309976049,0,0
1591,-0.0243414129273853,0,0
1596,0.0105615092802857,1,0
1597,-0.00184867344344318,0,0
1598,-0.0431811724402446,0,1
1604,0.0093276150279405,0,0
1605,0.0461444951602528,1,0
1607,-0.00866383601980365,0,0
1608,-0.0332178851307597,0,0
1610,-0.0122110213226822,0,0
1612,0.0277121119227551,0,0
1613,0.0763157890236842,1,0
1621,-0.00761387285376766,0,1
1625,-0.00943501570271384,0,1
1628,0.0502821372853456,0,0
1629,0.00926958735345162,0,0
1631,0.0778150302437118,1,0
1632,0.12512311273118198,1,0
1635,0.0590577185333335,0,0
1636,0.10436977698000399,1,0
1637,0.0194661650330364,0,0
1639,0.0391633296497471,0,0
1642,-0.0761703525297954,0,1
1647,-0.025020112088282996,1,0
1651,-0.0360627574060405,0,0
1658,-0.039918353400511,0,0
1661,-0.0543171117449159,0,0
1664,-0.11238048831871002,0,1
1666,-0.0314038289908652,1,0
1667,-0.0196001697962049,1,0
1668,-0.0666301398931568,0,1
1680,0.0174583265274049,0,0
1687,0.00673235694514614,0,1
1688,-0.0245101337175523,0,1
1690,-0.00208800983690677,0,1
1692,0.0570071879869593,1,0
1694,0.0987737863438123,1,0
1696,0.0417777089387996,0,0
1698,-0.00946219953170992,0,1
1699,0.00661004774158917,0,1
1700,-0.0281752737661829,0,1
1704,0.0429771266769979,0,0
1707,0.102809577080801,1,0
1713,0.0507706579362535,0,0
1716,0.125950934065229,1,0
1718,0.0418009095858757,0,0
1720,0.00404972195800836,0,0
1721,-0.0296952509863018,0,1
1723,0.0191867372197847,0,0
1724,0.0116300203554243,0,0
1728,0.0602790641227001,0,0
1729,-0.0613667014736572,0,1
1730,-0.0392291979376878,0,1
1731,0.0661703137352752,1,0
1736,0.0466908561202478,0,0
1738,0.0127659989577733,0,1
1739,0.0451811774417018,0,0
1740,0.0233623038564909,0,0
1742,0.0498586603549403,1,0
1743,0.031201171538852997,0,0
1747,0.0920580173918901,1,0
1749,0.0214777646379906,0,0
1752,-0.0600467687893166,0,1
1754,0.0490104943741608,0,0
1756,-0.0168268742076505,0,1
1758,0.0433505679519824,0,0
1759,0.0255248554729874,0,0
1760,0.0818009276817637,1,0
1761,0.0077955279621654,0,1
1763,0.0968564366009917,1,0
1769,0.0172182856238365,0,0
1771,0.0820913209730639,1,0
1772,-0.00256269195897371,0,1
1774,0.0609145862328243,0,0
1777,0.0311481801419364,0,0
1778,0.016408109332111,0,0
1779,0.0908882113705697,1,0
1781,0.0176038085570189,0,0
1782,0.005373599921862,0,0
1784,0.0749812411461036,1,0
1786,0.0434675166255911,0,0
1787,-0.0284907761455168,0,1
1788,0.0259857071520145,0,0
1789,0.0618313448789526,1,0
1792,0.0552941369355578,0,0
1795,0.0868464233948068,1,0
1800,-0.0871772692292142,0,1
1801,-0.10621995514838999,0,1
1807,-0.00933444829400145,0,0
1811,-0.0724071149464401,0,0
1822,-0.0311901788737794,0,0
1826,-0.0491780781813853,0,0
1828,0.0181336067236491,1,0
1838,0.0248993757607679,0,1
1842,0.0265254744750089,0,1
1845,0.0115329749390282,0,1
1851,0.0967794557642352,1,0
1853,0.0882945595290013,1,0
1855,0.0383570478205095,0,1
1857,0.14374813242676002,1,0
1861,0.0703171923468405,1,0
1866,0.0371047515731141,0,0
1867,-0.0761458325752293,0,1
1869,0.00547956637553993,0,0
1871,-0.0672958536547584,0,1
1872,0.0522403747492523,1,0
1873,0.0219638806755171,0,0
1874,0.0168724945539546,0,0
1876,0.038427848807333,0,0
1878,0.0287266233882486,0,0
1881,0.0770141204500171,1,0
1883,0.00436875899063443,0,0
1884,0.0650955842983024,1,0
1887,0.0140386498862332,0,0
1889,0.0225705235755077,0,0
1892,0.0336319294529727,0,0
1897,0.037580609438818,1,0
1901,0.00347148602378163,0,0
1906,0.0349292222409814,0,0
1911,0.0309596177058988,0,0
1917,0.0351134540097144,0,0
1918,0.0381154004873969,1,0
1919,-0.0277195728428371,0,1
1923,0.0161183826952304,0,0
1925,-0.00875227896069714,0,1
1927,0.0564083544806686,1,0
1929,0.0596837106368906,1,0
1933,0.015021880052089,0,0
1935,0.00318303857875126,0,0
1937,0.0126058116224366,0,0
1939,-0.0274015672262064,0,1
1940,0.0284368069435252,0,0
1945,-0.0411069057943586,0,1
1947,-0.0427481358630368,0,1
1948,-0.0190035370597462,0,1
1951,-0.00197047359153245,0,0
1953,0.007292256497501409,0,0
1959,-0.0222626244391896,0,1
1963,-0.0167492994137381,0,1
1970,0.0462351278000297,1,0
1973,0.0290158556147848,0,0
1974,0.0401939068732371,1,0
1975,0.0319154606568826,0,0
1977,0.0329954702578587,0,0
1981,0.0172944646955686,0,0
1984,-0.0119269283495054,0,0
1987,-0.0100085153567184,0,0
1990,-0.0228420258664677,0,0
1992,-0.0257153888017343,0,0
1994,-0.0975987151202149,0,1
2000,0.0135269886020035,1,0
2004,-0.0703198918552062,0,1
2005,0.0017353667369317599,1,0
2007,-0.0381179512159948,0,0
2008,-0.0103114995654118,0,0
2011,-0.0307179004240265,0,0
2020,-0.000389451731581012,0,1
2023,0.0332809339708518,0,0
2024,-0.000200389048675703,0,1
2028,0.0600108325840721,1,0
2030,0.00239848159174887,0,1
2031,-0.000399294126732084,0,1
2042,0.056639432879752,0,0
2048,0.0150276839770492,1,0
2053,-0.000373819075922259,0,0
2064,-0.000276180162114721,0,0
2068,-0.02459840400013,0,1
2074,-0.019686302220936,0,1
2075,-0.0461286645447083,0,1
2076,0.0277768579866886,1,0
2077,0.0689791550547288,1,0
2078,0.0328200851234667,0,0
2080,0.0193610372861771,0,0
2082,0.0583559684034009,1,0
2086,0.0274213433365859,0,0
2097,0.0840978760327905,1,0
2101,0.112743157867514,1,0
2103,0.0560932336056353,0,0
2106,0.0406236292198298,0,0
2107,0.0226174456235529,0,0
2109,0.0137933079095239,0,0
2110,0.0698624473259356,1,0
2114,0.137684822809039,1,0
2123,0.0424084754462235,0,0
2125,0.0037854191137914,0,1
2126,0.044038950372178004,0,0
2127,-0.009582951171167609,0,1
2128,0.0593877012987644,0,0
2132,0.0389738135393296,0,0
2133,-0.00662391877963096,0,1
2145,0.00168365810547653,0,0
2157,0.0185928303179191,0,0
2160,0.0421015277113284,1,0
2164,-0.00683317919635226,0,0
2166,-0.0560601301282201,0,1
2170,0.009526865575412291,1,0
2171,-0.0428092985678016,0,0
2173,-0.09350906420872301,0,1
2175,-0.0296892534679468,0,0
2177,0.0149941896415586,1,0
2178,-0.0107858972389771,0,0
2180,-0.00226258432544691,1,0
2181,0.139006297559919,1,0
2184,0.06916936392594,1,0
2188,-0.0251626324077402,0,0
2189,-0.12009431590256801,0,1
2194,0.0528548260398532,1,0
2200,-0.146198046222798,0,1
2202,0.023481278870831002,0,1
2205,0.0624696686928522,0,0
2208,0.0556028599440384,0,0
2210,0.0512385731895076,0,0
2212,0.0421479731994644,0,0
2214,0.0402933086733728,0,0
2215,0.0835194102163179,1,0
2216,0.0752985782457193,0,0
2217,0.0952074904938089,1,0
2218,0.02516296481714,0,0
2220,0.0814532173755509,1,0
2222,0.0996111735840064,1,0
2228,-0.0391933482830428,0,1
2230,-0.004163850606789221,0,1
2232,-0.0166254375677971,0,0
2234,-0.0244845849627522,0,0
2237,0.0158716544818328,1,0
2238,-0.0145231400716983,0,0
2241,-0.0171260412567807,0,0
2243,-0.0357805520672019,0,0
2245,-0.0552054820478723,0,1
2247,-0.0259336723344835,0,0
2248,-0.08481377312848,0,1
2250,0.007314869827846491,1,0
2251,-0.0201187672218221,0,0
2254,-0.0455160582284576,0,1
2255,0.000574892876709656,1,0
2256,0.0367600224025769,1,0
2261,-0.0351392908343799,0,0
2263,-0.0558951999761181,0,1
2264,0.000503938836487063,0,0
2265,-0.0363079938693116,0,1
2272,0.0417309840214954,0,0
2276,-0.00295489783724263,0,0
2277,0.0072175178605154,0,0
2280,0.0952778420091241,1,0
2281,-0.0576481625196246,0,1
2283,-0.0159100813460455,0,0
2285,-0.0189296754984718,0,1
2287,-0.0528854974795662,0,1
2288,0.0733225582421054,1,0
2295,0.0073968974251475,0,0
2303,-0.0194287070192914,0,1
2304,0.0203131809654852,0,0
2306,0.0379719673597564,1,0
2307,0.00122058776161502,0,0
2313,0.0460204659541592,1,0
2314,0.0320421385645448,1,0
2320,-0.0239476746306185,0,1
2333,-0.0298793351624442,0,0
2334,-0.0544839192794767,0,1
2336,0.00732942784743723,1,0
2340,-0.0120236880470451,0,0
2342,-0.008335829243471371,0,0
2344,0.00470488968558782,1,0
2351,-0.0077667268817182295,1,0
2354,-0.0229317098778511,0,0
2360,0.10471210037241699,1,0
2376,0.11922011371206001,1,0
2380,-0.0161777444553841,0,0
2382,-0.0304511372003109,0,1
2388,-0.0544696895983278,0,0
2390,-0.0425849632412696,0,0
2394,-0.0257530193696219,1,0
2395,-0.0476206208099342,0,0
2399,-0.00950273023957616,1,0
2401,-0.0446382106139123,0,0
2402,-0.0364731297624674,0,0
2411,-0.0438807918814455,0,0
2415,-0.172986311086641,0,1
2416,-0.0274186138911364,1,0
2420,0.0271699387300407,0,0
2426,0.0233353489989912,0,0
2427,-0.0314487188262483,0,1
2430,0.0800948256910326,1,0
2434,0.0439992576049824,1,0
2440,0.00175555168755976,0,0
2441,0.00159216701874309,0,1
2443,0.0159225261700462,0,0
2447,0.03100661333801,0,0
2451,0.125469371824169,1,0
2453,0.102956756853879,0,0
2457,0.110242320940666,0,0
2460,0.18397814466652396,1,0
2461,0.12103393378472198,0,0
2462,0.0621012991960123,0,0
2465,0.114452586905092,0,0
2470,0.0522549221966365,0,1
2472,0.0603298607633689,0,0
2475,0.0687167937451729,0,0
2481,-0.0018526156490855398,0,0
2482,-0.0139571812680968,0,0
2486,0.0211265370169454,1,0
2488,-0.0146154399520379,0,0
2490,-0.0277174964015441,0,1
2497,-0.0229951131596146,0,0
2498,0.00612825676730024,0,0
