,logReturn_d2,logVola_d2,logReturn_d1,logVola_d1,logReturnSum,logVolaSum,logReturnDelta,logVolaDelta
1978,0.0100779773445442,-2.92115654885285,-0.0427481358630368,-3.34026749157385,-0.0326701585184926,-6.2614240404267,0.052826113207581,0.4191109427209998
1979,0.0351134540097144,-3.5016739491574707,-0.0190035370597462,-3.7508405144057995,0.0161099169499682,-7.25251446356327,0.05411699106946059,0.2491665652483288
1980,0.0381154004873969,-2.72415191134499,-0.0299643115108672,-2.8188116360487596,0.008151088976529702,-5.54296354739375,0.0680797119982641,0.09465972470376949
1982,0.0467756010403864,-3.5898836186344503,-0.00197047359153245,-3.5692362571575296,0.044805127448853954,-7.15911987579198,0.04874607463191885,-0.0206473614769207
1983,-0.0249337860368778,-2.82434792855338,0.0301299831015582,-3.1505181305036003,0.0051961970646803995,-5.97486605905698,-0.055063769138436,0.3261702019502204
1985,0.0161183826952304,-3.5821515850999304,0.0236968310307722,-3.52009978521805,0.0398152137260026,-7.10225137031798,-0.007578448335541797,-0.06205179988188059
1986,0.0570922767537196,-3.2861150090189506,-0.0659223679318596,-3.1848781611697,-0.008830091178140001,-6.470993170188651,0.1230146446855792,-0.10123684784925047
1988,0.0434370130484091,-3.1912834732225495,-0.0132486504502927,-3.75912204865358,0.0301883625981164,-6.95040552187613,0.0566856634987018,0.5678385754310304
1989,0.0564083544806686,-3.0903953830645,0.0107619786545314,-3.1643773777275497,0.0671703331352,-6.25477276079205,0.0456463758261372,0.07398199466304956
1991,0.0596837106368906,-2.85497334651707,0.0353906787577098,-2.9887238887100103,0.09507438939460039,-5.84369723522708,0.024293031879180797,0.13375054219294036
1993,0.0564072812568275,-3.3733421880765,-0.0226331655250787,-3.695401987565,0.0337741157317488,-7.0687441756415,0.07904044678190619,0.3220597994884997
1995,0.015021880052089,-2.54655745097255,0.0503246865963262,-2.5190588500614597,0.06534656664841519,-5.06561630103401,-0.035302806544237196,-0.027498600911090243
1996,0.0409262333806827,-3.50030186954375,0.125334250245276,-2.55708896698129,0.1662604836259587,-6.05739083652504,-0.0844080168645933,-0.9432129025624603
1997,0.00318303857875126,-3.59515184985401,0.0435715994055547,-3.8640491944673903,0.046754637984305965,-7.4592010443214,-0.04038856082680344,0.26889734461338044
1998,0.0734222550217048,-3.2035538003216497,0.0341833217539636,-3.1871920005973,0.1076055767756684,-6.39074580091895,0.039238933267741194,-0.0163617997243497
1999,0.0126058116224366,-3.51780744727543,-0.0127247916616608,-3.79296257663495,-0.00011898003922419971,-7.31077002391038,0.0253306032840974,0.27515512935952025
2001,-0.0274015672262064,-2.93089720576482,0.0462351278000297,-3.12344326241726,0.018833560573823304,-6.05434046818208,-0.0736366950262361,0.19254605665243973
2002,0.0284368069435252,-3.69491305364904,0.00964636192120945,-3.7943039186183305,0.03808316886473465,-7.4892169722673705,0.01879044502231575,0.0993908649692905
2003,-9.14007160360301e-05,-3.08247856342209,0.0452636859878544,-3.36459212331766,0.04517228527181837,-6.44707068673975,-0.04535508670389043,0.2821135598955702
2006,0.0525023386285642,-3.0555507166275198,0.0319154606568826,-3.39650535697568,0.08441779928544679,-6.4520560736032,0.020586877971681607,0.34095464034816025
2009,-0.0427481358630368,-3.34026749157385,-0.0240904403849191,-3.6152633656697595,-0.0668385762479559,-6.955530857243609,-0.0186576954781177,0.27499587409590953
2010,-0.0190035370597462,-3.7508405144057995,-0.022272239833537006,-3.9936297243542405,-0.041275776893283204,-7.74447023876004,0.0032687027737908075,0.242789209948441
2012,0.0544251376598425,-3.29889975163797,0.0172944646955686,-3.31816531412237,0.0717196023554111,-6.61706506576034,0.0371306729642739,0.019265562484399812
2013,-0.00197047359153245,-3.5692362571575296,0.00737716388873142,-3.4710055757991296,0.00540669029719897,-7.040241832956659,-0.00934763748026387,-0.09823068135839996
2014,0.0301299831015582,-3.1505181305036003,0.0220631704494421,-3.15750277845031,0.0521931535510003,-6.30802090895391,0.008066812652116097,0.006984647946709721
2015,0.007292256497501409,-3.41723594280885,-0.0119269283495054,-3.49363408922184,-0.004634671852003991,-6.91087003203069,0.01921918484700681,0.07639814641298992
2016,0.0236968310307722,-3.52009978521805,-0.0561424167116501,-3.1381807094560896,-0.0324455856808779,-6.658280494674139,0.07983924774242229,-0.38191907576196016
2017,-0.0659223679318596,-3.1848781611697,-0.0617181080491541,-2.9959757825722795,-0.1276404759810137,-6.18085394374198,-0.004204259882705501,-0.18890237859742065
2018,0.066015209780168,-3.60336127862059,-0.0100085153567184,-3.1365556657262004,0.056006694423449604,-6.73991694434679,0.0760237251368864,-0.4668056128943898
2019,-0.0132486504502927,-3.75912204865358,-0.0152368353315945,-2.9077266583484103,-0.0284854857818872,-6.66684870700199,0.001988184881301801,-0.8513953903051696
2021,-0.0222626244391896,-3.81883689390495,-0.0228420258664677,-3.59671642129134,-0.0451046503056573,-7.41555331519629,0.000579401427278102,-0.22212047261361034
2022,0.0353906787577098,-2.9887238887100103,-0.0203928367700244,-2.74457286909409,0.0149978419876854,-5.7332967578041,0.055783515527734195,-0.24415101961592045
2025,-0.0167492994137381,-3.44702300073033,-0.0975987151202149,-3.4093079239693904,-0.11434801453395299,-6.856330924699721,0.0808494157064768,-0.03771507676093977
2026,0.0503246865963262,-2.5190588500614597,-0.0601377371449052,-2.0149635533943,-0.009813050548579005,-4.53402240345576,0.1104624237412314,-0.5040952966671597
2027,0.125334250245276,-2.55708896698129,0.0897809201166424,-2.30383798939819,0.2151151703619184,-4.86092695637948,0.0355533301286336,-0.2532509775830998
2029,0.0341833217539636,-3.1871920005973,0.0219971825023812,-2.86631454070233,0.0561805042563448,-6.05350654129963,0.012186139251582403,-0.32087745989496996
2032,0.0462351278000297,-3.12344326241726,-0.0738667657106085,-2.9131712623813497,-0.0276316379105788,-6.03661452479861,0.12010189351063821,-0.21027200003591018
2033,0.00964636192120945,-3.7943039186183305,-0.0611765259865599,-3.02300766703843,-0.05153016406535045,-6.8173115856567605,0.07082288790776935,-0.7712962515799004
2034,0.0452636859878544,-3.36459212331766,0.0356841943380281,-2.93256094133053,0.0809478803258825,-6.297153064648191,0.0095794916498263,-0.4320311819871301
2035,0.0290158556147848,-2.5348703017179,-0.0703198918552062,-2.7659036675038,-0.04130403624042141,-5.3007739692217,0.099335747469991,0.23103336578589984
2036,0.0401939068732371,-3.36647170083389,0.0017353667369317599,-2.9183682855442594,0.04192927361016886,-6.284839986378149,0.03845854013630534,-0.4481034152896304
2037,0.0319154606568826,-3.39650535697568,-0.0774767508179815,-3.2063386194136,-0.0455612901610989,-6.6028439763892806,0.1093922114748641,-0.1901667375620799
2038,-0.00100928590795951,-3.48443899661013,-0.0381179512159948,-3.19644197468436,-0.039127237123954314,-6.68088097129449,0.03710866530803529,-0.2879970219257699
2039,0.0329954702578587,-3.37946738397816,-0.0103114995654118,-2.9241266872395295,0.022683970692446896,-6.30359407121769,0.0433069698232705,-0.4553406967386304
2040,-0.0240904403849191,-3.6152633656697595,0.028148609900448998,-3.25362781159211,0.004058169515529897,-6.868891177261869,-0.0522390502853681,-0.3616355540776497
2041,-0.022272239833537006,-3.9936297243542405,-0.0171120792097749,-3.62437521630093,-0.03938431904331191,-7.618004940655171,-0.005160160623762105,-0.3692545080533103
2043,0.0172944646955686,-3.31816531412237,-0.00684670550151403,-3.2758356683635497,0.010447759194054572,-6.59400098248592,0.02414117019708263,-0.042329645758820256
2044,0.00737716388873142,-3.4710055757991296,-0.0241640732237153,-2.91462758499488,-0.01678690933498388,-6.3856331607940096,0.03154123711244672,-0.5563779908042497
2045,0.0220631704494421,-3.15750277845031,0.0303453036746352,-3.05461665476916,0.0524084741240773,-6.2121194332194705,-0.008282133225193097,-0.10288612368115002
2046,-0.0119269283495054,-3.49363408922184,0.159064654268717,-2.79042985726942,0.1471377259192116,-6.28406394649126,-0.1709915826182224,-0.7032042319524199
2047,-0.0561424167116501,-3.1381807094560896,0.0443884019839532,-3.4963404220499505,-0.011754014727696903,-6.63452113150604,-0.10053081869560329,0.3581597125938609
2049,-0.0100085153567184,-3.1365556657262004,0.020495756853819002,-3.2776478381888103,0.010487241497100602,-6.414203503915011,-0.030504272210537402,0.14109217246260997
2050,-0.0152368353315945,-2.9077266583484103,0.0052372299947314105,-3.3823646169726698,-0.009999605336863091,-6.29009127532108,-0.02047406532632591,0.4746379586242595
2051,-0.0112172389717023,-2.8704646981768596,-0.000389451731581012,-3.2626260363337405,-0.011606690703283311,-6.1330907345106,-0.010827787240121288,0.3921613381568809
2052,-0.0228420258664677,-3.59671642129134,0.0327513270938662,-3.5872103452085202,0.009909301227398502,-7.1839267664998605,-0.05559335296033391,-0.009506076082819614
2054,-0.0257153888017343,-3.3705413152845902,0.0332809339708518,-3.65884459682305,0.007565545169117501,-7.0293859121076405,-0.058996322772586096,0.28830328153845963
2055,0.0318575318039287,-3.18358820164806,-0.000200389048675703,-3.6168531549106904,0.031657142755253,-6.80044135655875,0.03205792085260441,0.4332649532626305
2056,-0.0975987151202149,-3.4093079239693904,0.0359433196005488,-3.2184452371817005,-0.0616553955196661,-6.627753161151091,-0.1335420347207637,-0.19086268678768992
2057,-0.0601377371449052,-2.0149635533943,0.0990749262892361,-3.03381494405434,0.0389371891443309,-5.04877849744864,-0.1592126634341413,1.01885139066004
2058,0.0897809201166424,-2.30383798939819,0.0410607172330432,-2.93548024705981,0.1308416373496856,-5.239318236458001,0.048720202883599205,0.6316422576616199
2059,-0.0735806372598441,-3.19974774062181,0.0600108325840721,-3.3599426360505498,-0.013569804675771992,-6.55969037667236,-0.1335914698439162,0.16019489542873977
2060,0.0219971825023812,-2.86631454070233,0.0691235274966015,-3.5205022388284304,0.0911207099989827,-6.38681677953076,-0.047126344994220304,0.6541876981261003
2061,-0.0658859380126191,-3.44574828521963,0.00239848159174887,-4.09188876836599,-0.06348745642087024,-7.5376370535856205,-0.06828441960436797,0.6461404831463602
2062,0.0135269886020035,-3.26582643142096,-0.000399294126732084,-3.2948473481053298,0.013127694475271415,-6.56067377952629,0.013926282728735584,0.02902091668436979
2063,-0.0738667657106085,-2.9131712623813497,0.0816324276866524,-3.6499928362755196,0.007765661976043892,-6.56316409865687,-0.1554991933972609,0.7368215738941699
2065,0.0356841943380281,-2.93256094133053,0.053820819124071,-3.38298852639771,0.0895050134620991,-6.31554946772824,-0.0181366247860429,0.45042758506717995
2066,-0.0703198918552062,-2.7659036675038,-0.14764849620616,-1.75771297789355,-0.2179683880613662,-4.52361664539735,0.07732860435095379,-1.00819068961025
2067,0.0017353667369317599,-2.9183682855442594,0.0512475549023011,-3.4972984807417897,0.05298292163923286,-6.41566676628605,-0.04951218816536934,0.5789301951975303
