,logReturn_d2,logVola_d2,logReturn_d1,logVola_d1
57,-0.0574865576535384,-1.90070255303478,0.199636365812173,-1.7467048636423101
58,-0.13725960009416002,-2.16041661249803,0.154399482246648,-2.0192672334240602
59,0.0578214083286848,-1.86347862384402,0.169495664598407,-1.75494803491494
60,-0.207665201983385,-1.83791234317726,0.23203278353239398,-1.3932841891081398
61,-0.0918045220252722,-2.1933104664638,0.15134819776362599,-1.77884986578554
62,0.137993298500915,-1.7844575922118,-0.0240158138121387,-1.85741664795979
63,0.148360333931975,-1.5721311959781799,-0.10746158422969501,-2.30162574505921
64,0.0479767419755749,-2.0809618811436104,-0.0376783855341625,-2.6376638380166
65,0.0262430928843481,-1.7033425267453501,0.17943013987997,-1.81804912573553
66,0.157929834934909,-1.7992539722786,0.10123082878890101,-2.14583474687937
67,0.00468267773618999,-2.2615689637024703,0.0340267246448127,-2.45447254328944
68,0.0511274933476416,-2.18217072233578,-0.0359387593327326,-2.62890818742763
69,0.0843786023385067,-2.1738340589069702,0.0557855900411639,-2.5840507175117002
70,0.0868548063773481,-2.4363720941446703,-0.0468986192695701,-2.54218218255416
71,0.110685788721495,-2.00646782979257,0.17061614158424698,-2.34732568712454
72,0.0931830894698488,-2.46360060457518,-0.0129024216421311,-2.94328184738112
73,0.11226307747043598,-2.38675387114369,-0.0411865758809962,-3.0219724840692996
74,0.123511239258532,-1.83481220714627,0.153162285160979,-1.86755486900399
75,0.171181885798232,-1.83154996674351,0.110096496932822,-1.94029686812941
76,0.179347410467567,-1.8594553365209499,0.0993823155193449,-2.38275785601791
77,0.208937347260237,-1.02120993697429,0.5576326718673779,-1.0146731090291
78,0.17844728343543698,-1.9807997307982002,0.14642904417784197,-2.43756630716788
79,0.0928237800203431,-1.9267095251807902,0.10709014584550802,-2.1019769400921398
80,0.0619257783180914,-2.0026635131577097,0.11178764305976,-2.48885991471964
81,0.187053398994093,-1.8912660646219799,0.12228866971466999,-1.9957682188406798
82,0.20614527095516,-1.22478665401188,0.15281535264007698,-1.60217438785377
83,0.148934786820621,-1.84800844468945,0.128583149410004,-2.35185912439012
84,0.0929273681584854,-2.13833430052727,-0.0141951826338509,-2.65107079206107
85,0.22804714234270104,-0.787963249250655,0.161086880369092,-1.24027197549122
86,0.15537535339346803,-1.95954219333069,-0.0460830252679462,-2.44306588463136
87,0.18156124068773702,-1.5549371417920501,0.128684307508211,-1.9314628967978897
88,0.199636365812173,-1.7467048636423101,0.0486989743281738,-2.21959374378643
89,0.154399482246648,-2.0192672334240602,-0.0327418825065251,-2.4719570324115403
90,0.169495664598407,-1.75494803491494,0.0912201945527996,-2.18630915466225
91,0.23203278353239398,-1.3932841891081398,0.21759150065053898,-1.7005987977362702
92,0.15134819776362599,-1.77884986578554,0.0480261308804131,-1.9373350213983702
93,-0.0240158138121387,-1.85741664795979,-0.0134359145540594,-1.94585841084369
94,-0.10746158422969501,-2.30162574505921,0.126614216879468,-2.6998221184953097
95,-0.0376783855341625,-2.6376638380166,0.0255573865208711,-2.7091818325658603
96,0.17943013987997,-1.81804912573553,0.0423141787775573,-2.30027401113031
97,0.10123082878890101,-2.14583474687937,-0.0567322254964523,-2.38380386810698
98,0.0340267246448127,-2.45447254328944,0.0481152818474336,-2.42540078160737
99,-0.0359387593327326,-2.62890818742763,0.11846157272017802,-2.59162541530084
100,0.0557855900411639,-2.5840507175117002,0.0210815271359182,-2.59618272333393
101,-0.0468986192695701,-2.54218218255416,-0.000781396710197115,-2.72016803062074
102,0.17061614158424698,-2.34732568712454,-0.0530943690050692,-2.42385846876306
103,-0.0129024216421311,-2.94328184738112,0.0565831915619252,-3.03070510985737
104,-0.0411865758809962,-3.0219724840692996,0.14628029898551903,-2.5531092557966404
105,0.153162285160979,-1.86755486900399,0.0988657244640726,-1.86818433802428
106,0.110096496932822,-1.94029686812941,0.0751508239157268,-2.1162138147334297
107,0.0993823155193449,-2.38275785601791,-0.106782203690305,-2.0597791574484803
108,0.5576326718673779,-1.0146731090291,0.0227929155060273,-1.38903612368865
109,0.14642904417784197,-2.43756630716788,0.0651773311342717,-2.11184961872085
110,0.10709014584550802,-2.1019769400921398,0.0681083841360491,-2.32332568638304
111,0.11178764305976,-2.48885991471964,0.0580740986327783,-2.68578087471604
112,0.12228866971466999,-1.9957682188406798,0.0941013505498715,-2.24241509385269
113,0.15281535264007698,-1.60217438785377,0.1314959377812,-1.9088321984024998
114,0.128583149410004,-2.35185912439012,-0.0048429767476124,-2.3951959957665
115,-0.0141951826338509,-2.65107079206107,-0.0431428141491248,-2.63114619092818
116,0.161086880369092,-1.24027197549122,0.127281002389005,-1.37947301928992
117,-0.0460830252679462,-2.44306588463136,0.123480048558574,-2.3478449924076403
118,0.128684307508211,-1.9314628967978897,0.146724474683574,-1.8690554107276
119,0.0486989743281738,-2.21959374378643,0.0029186635839791803,-2.31052031701906
120,-0.0327418825065251,-2.4719570324115403,0.00682208926407642,-2.46509815282808
121,0.0912201945527996,-2.18630915466225,-0.01236078178282,-2.26339102397981
122,0.21759150065053898,-1.7005987977362702,-0.0495144602714744,-1.91880517529484
123,0.0480261308804131,-1.9373350213983702,0.0379954962718891,-2.5673279561510096
124,-0.0134359145540594,-1.94585841084369,-0.0141703267970584,-2.98847935589552
125,0.126614216879468,-2.6998221184953097,0.0296962212326643,-2.29913469243345
126,0.0255573865208711,-2.7091818325658603,-0.0261193934986013,-2.83030553677904
127,0.0423141787775573,-2.30027401113031,-0.0682854762395084,-2.41636699599935
128,-0.0567322254964523,-2.38380386810698,-0.0445668623880806,-2.7842881385156697
129,0.0481152818474336,-2.42540078160737,-0.0432757589710545,-2.84550191598861
130,0.11846157272017802,-2.59162541530084,-0.031964476469452004,-2.98658559753219
131,0.0210815271359182,-2.59618272333393,-0.037130153111377996,-3.30269926741498
132,-0.000781396710197115,-2.72016803062074,-0.0434277206245261,-3.0006492561264904
133,-0.0530943690050692,-2.42385846876306,-0.0575019685798765,-2.5031787499357003
134,0.0565831915619252,-3.03070510985737,0.0181197936996431,-3.2177629213281898
135,0.14628029898551903,-2.5531092557966404,-0.0128313713070012,-2.87347910682138
136,0.0988657244640726,-1.86818433802428,-0.070335765682179,-2.61746854645677
137,0.0751508239157268,-2.1162138147334297,-0.130594042840437,-2.5632996643951698
138,-0.106782203690305,-2.0597791574484803,-0.0129881141233854,-2.67259651728749
139,0.0227929155060273,-1.38903612368865,-0.10411993398417299,-1.935790207405
140,0.0651773311342717,-2.11184961872085,0.0218601113138982,-2.69905884013125
141,0.0681083841360491,-2.32332568638304,-0.0617560211942397,-2.70978583549958
142,0.0580740986327783,-2.68578087471604,-0.0117197849759376,-2.81624367108612
143,0.0941013505498715,-2.24241509385269,-0.115428283694402,-1.9863044889620802
144,0.1314959377812,-1.9088321984024998,0.0213192655628964,-2.33846256185631
145,-0.0048429767476124,-2.3951959957665,0.0135698190604254,-2.7696773684616103
146,-0.0431428141491248,-2.63114619092818,0.0493640446178611,-3.1188958729859304
147,0.127281002389005,-1.37947301928992,-0.0569807478985857,-2.0965893635942
148,0.123480048558574,-2.3478449924076403,0.0161347336998091,-2.3716535804279504
149,0.146724474683574,-1.8690554107276,-0.0961113420709291,-2.13842824404014
150,0.0029186635839791803,-2.31052031701906,0.0030237586523485698,-2.7110139863492
151,0.00682208926407642,-2.46509815282808,-0.0437095505982395,-2.6769399083225296
152,-0.01236078178282,-2.26339102397981,0.007318129954748741,-2.42181629089212
153,-0.0495144602714744,-1.91880517529484,-0.127954182459452,-2.2608467847798797
154,0.0379954962718891,-2.5673279561510096,0.10503286695782801,-2.74628886890679
155,-0.0141703267970584,-2.98847935589552,0.0460897043938541,-2.42119180861419
156,0.0296962212326643,-2.29913469243345,0.0675389370668031,-2.23540421746717
157,-0.0261193934986013,-2.83030553677904,-0.00241327077621576,-2.6868204857586098
158,-0.0682854762395084,-2.41636699599935,0.0738511684918012,-2.48107002556325
159,-0.0445668623880806,-2.7842881385156697,0.15763972136545099,-2.57393112861904
160,-0.0432757589710545,-2.84550191598861,0.0733058055537571,-2.96474205020562
161,-0.031964476469452004,-2.98658559753219,-0.0558046544402503,-2.79849526203911
162,-0.037130153111377996,-3.30269926741498,0.11765555532127,-2.51179948879292
163,-0.0434277206245261,-3.0006492561264904,0.0307419214582591,-3.4764953578970297
164,-0.0575019685798765,-2.5031787499357003,0.0566470956256502,-2.61115913787669
165,0.0181197936996431,-3.2177629213281898,0.0647901295003147,-3.0100289663958995
166,-0.0128313713070012,-2.87347910682138,0.013327950563823,-3.0243491935277005
167,-0.070335765682179,-2.61746854645677,0.0687929446633851,-2.21454212584368
168,-0.130594042840437,-2.5632996643951698,0.0774307950784776,-2.69060570078314
169,-0.0129881141233854,-2.67259651728749,0.0898908186254768,-2.6478113364419102
170,-0.10411993398417299,-1.935790207405,0.208424522681358,-1.8440794975464199
171,0.0218601113138982,-2.69905884013125,0.13448351766941802,-2.61892997734498
172,-0.0617560211942397,-2.70978583549958,0.0410361318687685,-2.4231403903599302
173,-0.0117197849759376,-2.81624367108612,0.0558353484928326,-2.5059684722862596
174,-0.115428283694402,-1.9863044889620802,0.0159735025766375,-2.5013968279260297
175,0.0213192655628964,-2.33846256185631,0.102981223916425,-2.2988880657376702
176,0.0135698190604254,-2.7696773684616103,0.149294087612901,-2.42272100224354
177,0.0493640446178611,-3.1188958729859304,0.0556853490817064,-2.69150712066293
178,-0.0569807478985857,-2.0965893635942,0.134972425959873,-2.19183210650588
179,0.0161347336998091,-2.3716535804279504,0.0668428337138346,-2.4810315229754902
180,-0.0961113420709291,-2.13842824404014,0.109090194475039,-2.2194474359012903
181,0.0030237586523485698,-2.7110139863492,0.121952321608185,-2.38727649670408
182,-0.0437095505982395,-2.6769399083225296,0.0433920844449587,-2.58568349011081
183,0.007318129954748741,-2.42181629089212,0.0497234353524307,-1.9793781374252502
184,-0.127954182459452,-2.2608467847798797,0.29552591010742196,-1.85067246952526
185,0.10503286695782801,-2.74628886890679,-0.0218707112618318,-2.09148980846425
186,0.0460897043938541,-2.42119180861419,0.11327957155371302,-2.6179003803896697
187,0.0675389370668031,-2.23540421746717,0.0772173558228776,-2.73599195499871
188,-0.00241327077621576,-2.6868204857586098,-0.0153129176947436,-2.8508976656957996
189,0.0738511684918012,-2.48107002556325,0.0299206252640751,-2.99693774010938
190,0.15763972136545099,-2.57393112861904,-0.0439745440952549,-2.69959145325118
191,0.0733058055537571,-2.96474205020562,-0.0273442769191959,-2.7536803974885804
192,-0.0558046544402503,-2.79849526203911,0.028812995437002997,-3.2396472178767097
193,0.11765555532127,-2.51179948879292,-0.0110424422064264,-3.24859596402134
194,0.0307419214582591,-3.4764953578970297,0.0258357776888829,-3.12905798794177
195,0.0566470956256502,-2.61115913787669,0.0903713358709037,-2.59932029659864
196,0.0647901295003147,-3.0100289663958995,-0.00286368976504218,-3.38898112374825
197,0.013327950563823,-3.0243491935277005,-0.0168781973188157,-3.2845109299041098
198,0.0687929446633851,-2.21454212584368,0.0201751530785814,-2.41903102061863
199,0.0774307950784776,-2.69060570078314,-0.0219689907179264,-2.69249705692669
200,0.0898908186254768,-2.6478113364419102,0.0507411056746347,-2.54990558341627
201,0.208424522681358,-1.8440794975464199,0.165901174162356,-2.21216983573097
202,0.13448351766941802,-2.61892997734498,0.0106360126381574,-2.64829062284974
203,0.0410361318687685,-2.4231403903599302,0.0798718712240458,-2.72393637376153
204,0.0558353484928326,-2.5059684722862596,0.0207039108087962,-2.81621912773466
205,0.0159735025766375,-2.5013968279260297,0.13548856402731402,-2.08324905152919
206,0.102981223916425,-2.2988880657376702,0.0103919437769162,-2.64169603891489
207,0.149294087612901,-2.42272100224354,0.00662428400587063,-2.90602205970101
208,0.0556853490817064,-2.69150712066293,-0.0313958691936461,-2.9296284820259397
209,0.134972425959873,-2.19183210650588,0.0930110773596732,-2.2503257182948704
210,0.0668428337138346,-2.4810315229754902,0.0503496853983413,-3.1419721969439305
211,0.109090194475039,-2.2194474359012903,0.0231212758330752,-2.46161332463386
212,0.121952321608185,-2.38727649670408,0.0552785925923578,-2.7163874924673506
213,0.0433920844449587,-2.58568349011081,0.0036047367619194397,-3.08913081429272
214,0.0497234353524307,-1.9793781374252502,-0.0741607569939282,-2.68534109858454
215,0.29552591010742196,-1.85067246952526,0.0042010521649782796,-2.158485562188
216,-0.0218707112618318,-2.09148980846425,0.0393308102114652,-2.94395193870164
217,0.11327957155371302,-2.6179003803896697,0.00549891242413874,-2.93060092890437
218,0.0772173558228776,-2.73599195499871,-0.0127176049790464,-2.64596051227577
219,-0.0153129176947436,-2.8508976656957996,0.00291814163691301,-3.2138367968594803
220,0.0299206252640751,-2.99693774010938,-0.0153602469472858,-2.75485374983872
221,-0.0439745440952549,-2.69959145325118,0.106115874072435,-2.60060061222769
222,-0.0273442769191959,-2.7536803974885804,0.0883942901421184,-2.79673993016586
223,0.028812995437002997,-3.2396472178767097,0.0253744904820915,-2.99911221682864
224,-0.0110424422064264,-3.24859596402134,0.0247153507467944,-3.39819233999795
225,0.0258357776888829,-3.12905798794177,-0.0375827740457593,-3.20253665730914
226,0.0903713358709037,-2.59932029659864,0.0960045023902159,-2.32108237178852
227,-0.00286368976504218,-3.38898112374825,0.0157241698471007,-3.73101920892581
228,-0.0168781973188157,-3.2845109299041098,0.109157577091056,-2.9601491372736697
229,0.0201751530785814,-2.41903102061863,0.0670180538276632,-2.55283656878626
230,-0.0219689907179264,-2.69249705692669,0.17877689355966603,-2.4171653384060297
231,0.0507411056746347,-2.54990558341627,-0.00375019537716,-2.9347002195734797
232,0.165901174162356,-2.21216983573097,0.0636007601466482,-2.46327242037496
233,0.0106360126381574,-2.64829062284974,0.114500106186021,-2.89621126024104
234,0.0798718712240458,-2.72393637376153,0.0311715956709153,-3.23301963061023
235,0.0207039108087962,-2.81621912773466,0.0843050531322372,-3.28679286735838
236,0.13548856402731402,-2.08324905152919,0.104643103752771,-2.80650259764199
237,0.0103919437769162,-2.64169603891489,0.14059983496082099,-2.8199940810713
238,0.00662428400587063,-2.90602205970101,0.0511503616943125,-3.19631519929447
239,-0.0313958691936461,-2.9296284820259397,-0.00329951860236335,-2.96109484329067
240,0.0930110773596732,-2.2503257182948704,0.0503082307327525,-2.35339648855469
241,0.0503496853983413,-3.1419721969439305,0.0103221798152078,-2.97353492897334
242,0.0231212758330752,-2.46161332463386,-0.0875103588610261,-2.07299571022617
243,0.0552785925923578,-2.7163874924673506,-0.0076352783340376,-2.9949375616323195
244,0.0036047367619194397,-3.08913081429272,0.0280759687956506,-3.0137559067219706
245,-0.0741607569939282,-2.68534109858454,0.164991867243936,-2.28010988190683
246,0.0042010521649782796,-2.158485562188,0.15772918805587,-2.27380908518102
247,0.0393308102114652,-2.94395193870164,0.0692150284652367,-3.22926407948088
248,0.00549891242413874,-2.93060092890437,0.0207006038047401,-2.31632333948457
249,-0.0127176049790464,-2.64596051227577,-0.00804776862793189,-2.71614693477605
250,0.00291814163691301,-3.2138367968594803,0.0633576503232838,-2.79562698260388
251,-0.0153602469472858,-2.75485374983872,0.09172782791716401,-2.61344268612445
252,0.106115874072435,-2.60060061222769,-0.0121969626492395,-2.68167328697432
253,0.0883942901421184,-2.79673993016586,0.0317037578173483,-2.89621328677029
254,0.0253744904820915,-2.99911221682864,0.0324247713612983,-3.26192127520537
255,0.0247153507467944,-3.39819233999795,0.0227255623075532,-2.5683681113776
256,-0.0375827740457593,-3.20253665730914,0.0137805095862902,-3.15799109311544
257,0.0960045023902159,-2.32108237178852,-0.00947172183216056,-2.5891156098153196
258,0.0157241698471007,-3.73101920892581,-0.0127868445495397,-3.0996104765798598
259,0.109157577091056,-2.9601491372736697,0.0035707337135380797,-3.3269897765291696
260,0.0670180538276632,-2.55283656878626,0.000365898284360344,-2.55300084329052
261,0.17877689355966603,-2.4171653384060297,-0.00512899214700613,-2.8511961415145097
262,-0.00375019537716,-2.9347002195734797,-0.0478607621636459,-2.5381236790015897
263,0.0636007601466482,-2.46327242037496,0.0707577172723938,-2.12733092425374
264,0.114500106186021,-2.89621126024104,0.0413733533840433,-2.40169678273192
265,0.0311715956709153,-3.23301963061023,0.0240465512717725,-2.6998944759724903
266,0.0843050531322372,-3.28679286735838,0.0956831527678488,-2.6201743047279704
267,0.104643103752771,-2.80650259764199,-0.0863325218142767,-2.46831515153642
268,0.14059983496082099,-2.8199940810713,-0.0505320768523759,-2.2437403783832597
269,0.0511503616943125,-3.19631519929447,0.0139625475984259,-2.68304102021546
270,-0.00329951860236335,-2.96109484329067,0.0019422426967635898,-3.1346467211445295
271,0.0503082307327525,-2.35339648855469,0.0108151205641497,-2.12675419437525
272,0.0103221798152078,-2.97353492897334,0.0432001494657648,-2.55338991511148
273,-0.0875103588610261,-2.07299571022617,0.0457323345003618,-2.12819101800197
274,-0.0076352783340376,-2.9949375616323195,0.0110480579403121,-2.6636948769331203
275,0.0280759687956506,-3.0137559067219706,0.106464599716794,-2.82433424855191
276,0.164991867243936,-2.28010988190683,0.26622660809217497,-1.37147670766321
277,0.15772918805587,-2.27380908518102,0.11458585424590699,-2.09524899420201
278,0.0692150284652367,-3.22926407948088,0.108447823137885,-2.56688742707438
279,0.0207006038047401,-2.31632333948457,0.0426997694379345,-2.7942861768972898
280,-0.00804776862793189,-2.71614693477605,0.146996768568131,-2.44437873709249
281,0.0633576503232838,-2.79562698260388,0.0454223752524261,-2.92510033921009
282,0.09172782791716401,-2.61344268612445,0.0484508122808144,-3.1449735904585405
283,-0.0121969626492395,-2.68167328697432,0.0172412504288945,-2.8108570861008
284,0.0317037578173483,-2.89621328677029,0.05607297493943401,-3.17490655995068
285,0.0324247713612983,-3.26192127520537,0.0754594611642394,-3.01221237169082
286,0.0227255623075532,-2.5683681113776,0.0513522194251689,-3.3054439314433197
287,0.0137805095862902,-3.15799109311544,0.0815102109042987,-3.4325350962797003
288,-0.00947172183216056,-2.5891156098153196,0.00814940125282244,-3.0918888692811297
289,-0.0127868445495397,-3.0996104765798598,0.0626168216453265,-3.6127419583194302
290,0.0035707337135380797,-3.3269897765291696,0.0699141029946672,-3.3097125100981404
291,0.000365898284360344,-2.55300084329052,0.0975948336117073,-2.6055677079912205
292,-0.00512899214700613,-2.8511961415145097,0.0375266120217233,-2.78393861235298
293,-0.0478607621636459,-2.5381236790015897,0.0793695872722665,-2.77747759118905
294,0.0707577172723938,-2.12733092425374,0.159022380072404,-2.41237075501631
295,0.0413733533840433,-2.40169678273192,0.0544824007744081,-2.6960777908344196
296,0.0240465512717725,-2.6998944759724903,0.0761249343086059,-2.88476856773776
297,0.0956831527678488,-2.6201743047279704,0.0878101591708203,-3.2590102866059705
298,-0.0863325218142767,-2.46831515153642,0.0909879308776191,-2.58797459462327
299,-0.0505320768523759,-2.2437403783832597,-0.00393373876737985,-2.4678616512510803
300,0.0139625475984259,-2.68304102021546,0.0481964272926155,-3.10789147107293
301,0.0019422426967635898,-3.1346467211445295,0.0673844072794649,-3.01921975178191
302,0.0108151205641497,-2.12675419437525,-0.00211383772009991,-2.56103598749739
303,0.0432001494657648,-2.55338991511148,0.0789120679490617,-2.86945192455097
304,0.0457323345003618,-2.12819101800197,0.08173084974053799,-2.6715678650091803
305,0.0110480579403121,-2.6636948769331203,0.0174531276637352,-2.5886927047675203
306,0.106464599716794,-2.82433424855191,0.0267166676668137,-2.88837474205891
307,0.26622660809217497,-1.37147670766321,0.134214851372849,-2.5098299343722097
308,0.11458585424590699,-2.09524899420201,0.0509403196783114,-2.4783576199225097
309,0.108447823137885,-2.56688742707438,0.057747884769470986,-3.00427492603251
310,0.0426997694379345,-2.7942861768972898,-0.0469077703439331,-2.9515077687269105
311,0.146996768568131,-2.44437873709249,0.0009371123383778,-3.13057109909118
312,0.0454223752524261,-2.92510033921009,-0.10896168131836201,-3.03241628417252
313,0.0484508122808144,-3.1449735904585405,0.0526995809197522,-2.65581117724789
314,0.0172412504288945,-2.8108570861008,0.0008388715846148411,-3.27780349050371
315,0.05607297493943401,-3.17490655995068,-0.0369153460100386,-3.54204440429395
316,0.0754594611642394,-3.01221237169082,-0.0174644219639632,-3.2214115208723597
317,0.0513522194251689,-3.3054439314433197,0.0228725473669866,-3.4179861112429397
318,0.0815102109042987,-3.4325350962797003,-0.019003431098898,-3.31629093150231
319,0.00814940125282244,-3.0918888692811297,-0.0696800467777812,-2.74413103802462
320,0.0626168216453265,-3.6127419583194302,0.0140711092052629,-4.16294542744598
321,0.0699141029946672,-3.3097125100981404,-0.0187730619677947,-3.26227731254174
322,0.0975948336117073,-2.6055677079912205,0.0593976441092183,-2.95100783894216
323,0.0375266120217233,-2.78393861235298,0.0143574449966835,-3.02888842996434
324,0.0793695872722665,-2.77747759118905,0.032676692670443,-3.0742734137355203
325,0.159022380072404,-2.41237075501631,-0.0190676786292558,-2.6099175307436697
326,0.0544824007744081,-2.6960777908344196,0.06753237687716099,-2.58886802294851
327,0.0761249343086059,-2.88476856773776,0.0205234821051896,-3.13779163472716
328,0.0878101591708203,-3.2590102866059705,0.0497849830036872,-3.57482761674106
329,0.0909879308776191,-2.58797459462327,0.00760328449260673,-2.97529751630121
330,-0.00393373876737985,-2.4678616512510803,0.007192370633780009,-2.7341112286069196
331,0.0481964272926155,-3.10789147107293,0.0501029522976767,-2.8916456381451803
332,0.0673844072794649,-3.01921975178191,0.0241367759261292,-3.40156715816477
333,-0.00211383772009991,-2.56103598749739,-0.0143139303644927,-2.8474448825714203
334,0.0789120679490617,-2.86945192455097,-0.0356350871992031,-2.97787341832027
335,0.08173084974053799,-2.6715678650091803,0.0601759355701522,-2.3319145378124304
336,0.0174531276637352,-2.5886927047675203,0.0369493587207585,-2.73985032041214
337,0.0267166676668137,-2.88837474205891,-0.0265324757937176,-3.39796872741181
338,0.134214851372849,-2.5098299343722097,-0.0291574387553245,-2.40430308473177
339,0.0509403196783114,-2.4783576199225097,-0.0461201928907791,-3.08554682846632
340,0.057747884769470986,-3.00427492603251,0.0155397102922254,-3.11080051892354
341,-0.0469077703439331,-2.9515077687269105,0.0171184823209624,-2.8222228370492597
342,0.0009371123383778,-3.13057109909118,0.0311232368805283,-2.52377131325627
343,-0.10896168131836201,-3.03241628417252,-0.0706992977495296,-3.3150248176214503
344,0.0526995809197522,-2.65581117724789,-0.0718390901573679,-2.6432699835783904
345,0.0008388715846148411,-3.27780349050371,-0.0942174531409507,-2.58738768509734
346,-0.0369153460100386,-3.54204440429395,0.0142616650509086,-3.37364153504368
347,-0.0174644219639632,-3.2214115208723597,-0.00559061867210471,-3.2325631372769505
348,0.0228725473669866,-3.4179861112429397,-0.078992153856177,-2.7933868947557903
349,-0.019003431098898,-3.31629093150231,-0.0148608180800541,-3.04249233443067
350,-0.0696800467777812,-2.74413103802462,-0.0340877167601115,-3.06810909583586
351,0.0140711092052629,-4.16294542744598,-0.0285428846400677,-3.17857528678554
352,-0.0187730619677947,-3.26227731254174,-0.0501482894815477,-3.02144461542744
353,0.0593976441092183,-2.95100783894216,-0.0818363828829764,-3.0059461956889906
354,0.0143574449966835,-3.02888842996434,-0.0247899628248545,-3.36987149483268
355,0.032676692670443,-3.0742734137355203,-0.023289760842679,-2.7789844095998104
356,-0.0190676786292558,-2.6099175307436697,-0.0787420853088353,-2.13093735987436
