,target_logReturn,isUpperQuart,isLowerQuart
1391,-0.0363514796073891,0,1
1393,-0.0320614620827241,0,0
1399,0.0195849385408919,0,0
1400,0.0583339030469977,1,0
1402,0.0172965673378198,0,0
1404,-0.019000860435116,0,1
1405,0.0273172242695771,0,0
1406,0.00215842450632955,0,0
1407,0.0537975470090495,1,0
1410,0.0131227331020322,0,0
1411,0.0320241462716925,1,0
1412,0.0646105490077754,1,0
1413,0.0184557780274436,0,0
1415,0.0766262721596911,1,0
1418,-0.000425310372984675,0,0
1419,0.0104116043293914,0,0
1420,0.0108653889245085,0,0
1422,-0.0723282493597322,0,1
1425,0.010549410650939001,0,0
1426,0.0527722992685467,1,0
1429,0.0422158169925607,0,0
1432,0.0102017466438019,0,1
1436,0.0416204621483826,0,0
1438,-0.0160317407643632,0,1
1441,0.0557818147530609,1,0
1442,0.0112426368595718,0,0
1443,0.0509768822561359,0,0
1444,0.0740498121613826,1,0
1445,0.11604368298226402,1,0
1447,0.0521309199789786,0,0
1449,0.0602083184809566,1,0
1450,0.0122108313286047,0,0
1451,0.0336523915810034,0,0
1452,0.0879487593396473,1,0
1453,0.0451674807369838,0,0
1454,0.0529741159227244,1,0
1457,0.0176735870808042,0,0
1458,0.0336543109966998,1,0
1459,0.0332184475785373,1,0
1461,0.0026342932784233102,0,0
1462,0.0178993490574338,0,0
1463,0.00410531853314497,0,0
1465,0.0298954870630099,1,0
1468,-0.0027585181964086603,0,1
1470,0.0309474588776248,1,0
1471,-0.021666031438431,0,1
1472,0.00749017168613063,0,0
1473,0.00119841915220029,0,0
1474,-0.0742551977512187,0,1
1475,0.00661122497758688,0,0
1480,-0.00945594855274422,0,1
1481,-0.0424891242552593,0,1
1482,-0.0172091614641303,0,1
1483,0.0034179253541828897,0,0
1484,0.0212879671336092,0,0
1486,0.000980338840019487,0,0
1487,0.00350461371984742,0,0
1488,0.0163037291646525,0,0
1489,0.0610707781761469,1,0
1491,0.0162902327098629,0,0
1493,0.0736486442398055,1,0
1494,0.0485842665494092,0,0
1495,-0.0149992820340207,0,1
1496,0.0241826654483251,0,0
1497,0.0507024466707402,0,0
1498,0.035959564181535,0,0
1499,0.0028183322865572803,0,1
1500,0.0375629459802352,0,0
1501,0.0512117838958195,0,0
1502,0.0279237683286403,0,0
1503,0.0410565561996845,0,0
1505,-0.0492445405652367,0,1
1506,0.0481190300977587,0,0
1508,0.143166531261865,1,0
1509,-0.0300946660034977,0,1
1510,0.0784498538784695,1,0
1511,0.0522790314477219,1,0
1512,0.0705650830620984,1,0
1515,0.0457628098049017,0,0
1516,0.0262213843775196,0,0
1520,0.0394872743484854,0,0
1522,0.019867055215883,0,0
1523,0.00661192203475348,0,0
1525,0.0299077415334973,0,0
1527,-0.00893783730862063,0,1
1528,0.10138199371275398,1,0
1529,-0.0176967634297958,0,1
1533,0.0318248616708953,0,0
1535,0.0123586038110207,0,0
1537,0.0172415523465804,0,0
1539,0.0526660811420718,1,0
1540,0.0307543211737929,0,0
1541,0.0199679071759222,0,0
1543,0.0161487607628433,0,0
1545,-0.00427245001404359,0,1
1548,-0.0198044042009346,0,1
1550,0.0779687645551098,1,0
1551,0.006944792853084789,0,0
1552,0.0876299489638005,1,0
1553,0.0285063615773584,0,0
1554,0.0722743219917515,1,0
1555,-0.0238368473827502,0,1
1557,0.0600635694347229,0,0
1558,0.0589820953084689,0,0
1559,-0.0777534079559518,0,1
1561,0.0810988620383732,1,0
1562,0.0213620872669393,0,0
1565,-0.0407063733248682,0,1
1566,0.16828081348214802,1,0
1568,-0.004528974879991821,0,1
1569,0.131082705700996,1,0
1570,-0.0188806403731106,0,1
1574,0.0475783232694776,0,0
1575,0.0457960253216436,0,0
1576,-0.00299177601804799,0,0
1577,0.0218651392241356,0,0
1578,-0.00205879061625576,0,0
1579,0.0401626085200414,0,0
1581,-0.0154922587362033,0,0
1584,-0.0474448779128637,0,1
1586,0.0102621868346059,0,0
1587,-0.0159816172633211,0,0
1588,0.014576861470007,1,0
1590,0.0339418747568912,1,0
1592,0.0397062644111699,1,0
1593,-0.0408403815962703,0,1
1594,-0.0103942442327669,0,0
1595,-0.12809463865702803,0,1
1599,-0.0408312492952958,0,1
1600,-0.0782454707752085,0,1
1601,-0.0928375185251948,0,1
1602,-0.0316956340475338,0,0
1603,-0.0226150514763825,0,0
1606,-0.0892459442748391,0,1
1609,-0.0102405275036096,0,0
1611,-0.0298020457416338,0,0
1614,0.0178559535432188,0,0
1615,0.0556131999974034,0,0
1616,-0.0453372202743039,0,1
1617,0.009423160378944629,0,0
1618,0.0439330328151946,0,0
1619,-0.000146424064113182,0,1
1620,0.0716542887072484,1,0
1622,0.10823841883191199,1,0
1623,0.0655792767757518,0,0
1624,-0.0233348804220227,0,1
1626,0.100600608232781,1,0
1627,-0.0175851272815592,0,1
1630,0.0296394786265699,0,0
1633,0.0670665798306502,1,0
1634,-0.0219564684151578,0,1
1638,0.036286726986291,0,0
1640,0.0111989299245507,0,0
1641,0.0374940243926431,0,0
1643,-0.05421451783336401,0,0
1644,-0.074303007717041,0,1
1645,-0.0218532836458251,1,0
1646,-0.0404172146131925,0,0
1648,-0.0456257643877901,0,0
1649,-0.0632824803263712,0,0
1650,-0.06548997086996701,0,1
1652,-0.0540234021234785,0,0
1653,-0.0632605849688472,0,0
1654,-0.0838953925108446,0,1
1655,-0.044253774196376994,0,0
1656,-0.0607171703817247,0,0
1657,0.0713275291760281,1,0
1659,-0.10501383424061399,0,1
1660,-0.0227575714568674,1,0
1662,-0.09292485732006199,0,1
1663,-0.055282575110774,0,0
1665,-0.0504366888982884,0,0
1669,-0.047021096078463,0,0
1670,-0.0269126257335701,1,0
1671,-0.0718278575695107,0,1
1672,-0.0550266260572453,0,0
1673,0.0602970514334857,1,0
1674,0.0260444312320221,0,0
1675,0.00311848980250169,0,1
1676,0.112383303502169,1,0
1677,0.0078499552545953,0,0
1678,0.0765348753489344,1,0
1679,0.12211297739179902,1,0
1681,0.0178890922355612,0,0
1682,0.0532305124601393,1,0
1683,0.0143495442690532,0,0
1684,0.0490408314166945,0,0
1685,0.0793179618357466,1,0
1686,0.0379675160868052,0,0
1689,0.0177226401079192,0,0
1691,0.0107292784557015,0,0
1693,0.0220475109174214,0,0
1695,0.0108942216760896,0,0
1697,0.0252093644604177,0,0
1701,0.0173639589780359,0,0
1702,0.0567840635172123,1,0
1703,-0.012818139846599,0,1
1705,0.0211487547064571,0,0
1706,0.0571008536642299,0,0
1708,-0.0112730217262055,0,1
1709,0.0176965279985443,0,0
1710,0.0450878610053025,0,0
1711,0.0420427931790052,0,0
1712,0.15002755525054998,1,0
1714,0.0836807353016999,1,0
1715,-0.0105792724254615,0,1
1717,0.0693755717452928,1,0
1719,0.0687783350244816,1,0
1722,0.00217873415220629,0,1
1725,0.0519685209037913,0,0
1726,-0.000847956970192309,0,1
1727,0.0775440527631052,1,0
1732,-0.0778400160450411,0,1
1733,0.0563773536765393,0,0
1734,0.0412304512866953,0,0
1735,0.0529229917482818,0,0
1737,0.0206275864209959,0,0
1741,0.0396940983332589,0,0
1744,0.0635918313023649,1,0
1745,-0.0173816018039539,0,1
1746,0.0361599911761147,0,0
1748,-0.0108214478797629,0,1
1750,0.0728454908907891,1,0
1751,0.00964645164191583,0,1
1753,0.0120092987953878,0,1
1755,0.0449027578289176,0,0
1757,0.0859012864129975,1,0
1762,0.0371342200137984,0,0
1764,0.0219278335402036,0,0
1765,0.046767139843817,0,0
1766,0.0783583159356926,1,0
1767,0.0366526363937915,0,0
1768,-0.028946702299134996,0,1
1770,0.02078906186861,0,0
1773,-0.0244490664735003,0,1
1775,0.0938994808893549,1,0
1776,-0.00243668389099807,0,1
1780,0.0302265045665477,0,0
1783,0.0615992815607379,1,0
1785,0.0227568832516878,0,0
1790,-0.0384298060686727,0,1
1791,0.0190485802515883,0,0
1793,-0.023430382533242994,0,1
1794,0.00646986524108653,0,0
1796,0.0789237915051464,1,0
1797,-0.0274198149557709,0,1
1798,-0.0651084902619721,0,0
1799,-0.0285254719663309,0,0
1802,-0.0255715358590267,0,0
1803,-0.0713801663715642,0,0
1804,-0.0550966992771428,0,0
1805,0.0591691679415636,1,0
1806,-0.0746812550419855,0,1
1808,0.0135097879093555,1,0
1809,-0.10391811985936802,0,1
1810,-0.0496819135173526,0,0
1812,-0.0997856439754173,0,1
1813,-0.023508377808310003,0,0
1814,-0.00409782253212546,1,0
1815,0.0504735143402149,1,0
1816,-0.0944367691176923,0,1
1817,-0.0749305886205832,0,1
1818,0.0126347848518262,1,0
1819,-0.0501983528433512,0,0
1820,-0.0482243480849918,0,0
1821,-0.0019731255865338103,1,0
1823,-0.0488766363710132,0,0
1824,-0.0423332671159746,0,0
1825,0.0679562917348488,1,0
1827,-0.07914035208038901,0,1
1829,0.08839807325442697,1,0
1830,0.0669007215399205,0,0
1831,0.0520387392306982,0,0
1832,0.0458934281585349,0,0
1833,0.0585562023339241,0,0
1834,0.10262955251056301,1,0
1835,0.027688852602255,0,1
1836,0.0700304883892988,0,0
1837,0.0903309016927806,1,0
1839,0.065629224911051,0,0
1840,0.0450482096475611,0,0
1841,0.0427815169164696,0,1
1843,0.0540272293664267,0,0
1844,0.0311236540477032,0,1
1846,0.0480585286802937,0,0
1847,0.0436386454285063,0,1
1848,0.0440189911550162,0,0
1849,0.20586210329072502,1,0
1850,0.0451814134944638,0,0
1852,0.0566151584945345,0,0
1854,0.0739847541537559,0,0
1856,0.0900931737648383,1,0
1858,0.0737825488304385,0,0
1859,0.0564010284198453,0,0
1860,-0.0298627416020675,0,1
1862,-0.0215212118602562,0,1
1863,0.0348273657578917,0,0
1864,-0.0255211303469992,0,1
1865,-0.0466884463039467,0,1
1868,0.0257600697164368,0,0
1870,0.0006848611711713981,0,0
1875,0.0385799584628836,1,0
1877,0.031278184015624995,0,0
1879,-0.00541679829656977,0,1
1880,-0.0205358050223126,0,1
1882,0.00066584333663342,0,0
1885,0.0436963351395866,1,0
1886,0.0394787623974119,1,0
1888,0.0076478864612157,0,0
1890,0.0815491918915921,1,0
1891,0.0016363543025311401,0,0
1893,0.0062978339169364,0,0
1894,0.0533413518948336,1,0
1895,-0.0579583163456677,0,1
1896,-0.0195476545178756,0,0
1898,-0.0621931329257184,0,1
1899,0.0185769687887236,0,0
1900,-0.0106605147745546,0,0
1902,-0.12024605064514501,0,1
1903,0.0265780279962409,0,0
1904,0.0601187551253489,1,0
1905,0.0856552458468422,1,0
1907,0.000430232332092326,0,0
1908,0.0603064997111003,1,0
1909,0.0707854500571806,1,0
1910,-0.0374573768454191,0,1
1912,-0.0741925202581026,0,1
1913,-0.039345537035263,0,1
1914,-0.0211923432914596,0,0
1915,-0.0867456827210765,0,1
1916,0.0100779773445442,0,0
1920,0.0467756010403864,1,0
1921,-0.0249337860368778,0,0
1922,0.0112809553199213,0,0
1924,0.0570922767537196,1,0
1926,0.0434370130484091,0,0
1928,-0.0313171530063343,0,1
1930,0.0183411925429257,0,0
1931,0.0564072812568275,1,0
1932,3.89982769468692e-05,0,0
1934,0.0409262333806827,0,0
1936,0.0734222550217048,1,0
1938,0.0676309491968815,1,0
1941,-9.14007160360301e-05,0,0
1942,0.0396152115408906,0,0
1943,-0.00269603857962661,0,1
1944,0.0525023386285642,0,0
1946,0.0605702674799966,1,0
1949,-0.0299643115108672,0,1
1950,0.0544251376598425,1,0
1952,0.0301299831015582,0,0
1954,0.0236968310307722,0,0
1955,-0.0659223679318596,0,1
1956,0.066015209780168,1,0
1957,-0.0132486504502927,0,1
1958,0.0107619786545314,0,0
1960,0.0353906787577098,1,0
1961,0.00644395413280027,0,0
1962,-0.0226331655250787,0,1
1964,0.0503246865963262,1,0
1965,0.125334250245276,1,0
1966,0.0435715994055547,1,0
1967,0.0341833217539636,0,0
1968,-0.0127247916616608,0,1
1969,0.0028227290199348,0,0
1971,0.00964636192120945,0,0
1972,0.0452636859878544,1,0
1976,-0.00100928590795951,0,0
1978,-0.0240904403849191,0,1
1979,-0.022272239833537006,0,1
1980,0.00613721267601713,0,0
1982,0.00737716388873142,0,0
1983,0.0220631704494421,0,0
1985,-0.0561424167116501,0,0
1986,-0.0617181080491541,0,1
1988,-0.0152368353315945,0,0
1989,-0.0112172389717023,0,0
1991,-0.0203928367700244,0,0
1993,0.0318575318039287,1,0
1995,-0.0601377371449052,0,0
1996,0.0897809201166424,1,0
1997,-0.0735806372598441,0,1
1998,0.0219971825023812,1,0
1999,-0.0658859380126191,0,1
2001,-0.0738667657106085,0,1
2002,-0.0611765259865599,0,1
2003,0.0356841943380281,1,0
2006,-0.0774767508179815,0,1
2009,0.028148609900448998,1,0
2010,-0.0171120792097749,0,0
2012,-0.00684670550151403,0,0
2013,-0.0241640732237153,0,0
2014,0.0303453036746352,1,0
2015,0.159064654268717,1,0
2016,0.0443884019839532,0,0
2017,0.0581074207547459,1,0
2018,0.020495756853819002,0,0
2019,0.0052372299947314105,0,1
2021,0.0327513270938662,0,0
2022,0.0151565239197145,0,1
2025,0.0359433196005488,0,0
2026,0.0990749262892361,1,0
2027,0.0410607172330432,0,0
2029,0.0691235274966015,1,0
2032,0.0816324276866524,1,0
2033,0.0553530919466158,0,0
2034,0.053820819124071,0,0
2035,-0.14764849620616,0,1
2036,0.0512475549023011,0,0
2037,0.0350004470279705,0,0
2038,0.0182012986075677,0,0
2039,0.0617419997638706,1,0
2040,0.022413611690045,0,0
2041,0.0425225490348238,0,0
2043,0.0513635684849304,0,0
2044,0.0136223380748077,0,1
2045,0.0643910372463685,1,0
2046,0.00645206160928815,0,0
2047,0.0307717567986418,1,0
2049,-0.0666209022936306,0,1
2050,-0.00635302337743024,0,0
2051,0.11789581575645501,1,0
2052,0.00945998558123292,0,0
2054,-0.0177688337138651,0,0
2055,0.00441103056086845,0,0
2056,-0.032056591015919,0,1
2057,-0.0600041589312323,0,1
2058,0.007204884418421959,0,0
2059,0.0314431406526711,1,0
2060,-0.0249953320309623,0,1
2061,0.0214278931386148,1,0
2062,0.0191078726295808,1,0
2063,-0.0951909214982187,0,1
2065,0.0209180360638529,1,0
2066,-0.0124084759878686,0,0
2067,0.009507175007152771,0,0
2069,0.0105394018536468,0,0
2070,0.00266591714425325,0,0
2071,-0.00907235132087902,0,0
2072,0.00911684557522293,0,0
2073,-0.00127154107813023,0,0
2079,0.0019228442606207899,0,0
2081,0.13942421857242301,1,0
2083,0.0019694673426242397,0,0
2084,-0.020497449655163997,0,1
2085,0.0996895669178687,1,0
2087,0.0299778438908371,0,0
2088,-0.038532989001796,0,1
2089,0.0005873773441230559,0,1
2090,-0.0203251637945997,0,1
2091,0.0851948172093228,1,0
2092,-0.0048950523323058,0,1
2093,-0.0226298026235416,0,1
2094,0.0456709912127795,0,0
2095,0.0794638610226405,1,0
2096,0.0501335464804982,0,0
2098,0.01858445459005,0,0
2099,0.0471181982177553,0,0
2100,0.0270745110648105,0,0
2102,-0.129715060880814,0,1
2104,-0.0132023141353713,0,1
2105,0.0435030052639097,0,0
2108,0.0338677853898191,0,0
2111,-0.0609796562746157,0,1
2112,0.0685646417107143,1,0
2113,0.0606196089220834,0,0
2115,-0.0264022165225489,0,1
2116,0.0487081849457102,0,0
2117,0.00396195047146907,0,1
2118,0.0403830496119642,0,0
2119,0.102267945837985,1,0
2120,0.088857798922461,1,0
2121,0.07660437940933,1,0
2122,0.0878387847413675,1,0
2124,0.11733207457656501,1,0
2129,-0.0118987128643359,0,1
2130,0.0171336160543829,0,0
2131,0.0399190711277966,0,0
2134,0.0343097797723636,0,0
2135,0.0248089977828603,0,0
2136,0.00868524728477662,0,0
2137,-0.043700101382198,0,1
2138,0.0141095409202715,0,0
2139,0.0645434761010814,1,0
2140,-0.0325526445355425,0,1
2141,-0.018371146939686,0,0
2142,0.00401988379525475,0,0
2143,0.0155669857054414,0,0
2144,-0.0130051570583013,0,0
2146,-0.0167992664281202,0,0
2147,0.0382087931013707,1,0
2148,-0.0671669526800925,0,1
2149,0.0472736322375159,1,0
2150,-0.0491966885070457,0,1
2151,-0.0239606554356327,0,0
2152,-0.0537176366718656,0,1
2153,-0.0416124979461806,0,1
2154,-0.021956463885686003,0,0
2155,0.00812140471968886,0,0
2156,-0.0784527779062631,0,1
2158,0.0294759967102165,1,0
2159,0.11724193972560001,1,0
2161,0.00972120520002649,0,0
2162,-0.0035255528662038,0,0
2163,0.02399905468733,1,0
2165,0.0111505278373824,0,0
2167,0.0284024656403428,1,0
2168,0.00108341767409427,0,0
2169,-0.04565938762075599,0,1
2172,0.112132365913518,1,0
2174,-0.0388945461637375,0,0
2176,-0.0107673390021786,0,0
2179,-0.0151424864519014,0,0
2182,-0.0957492222084018,0,1
2183,-0.0232865365045024,0,0
2185,-0.008831430739327321,0,0
2186,-0.0461407578154668,0,0
2187,-0.130564275180203,0,1
2190,-0.0300527382704378,0,0
2191,-0.139011570658979,0,1
2192,-0.13932454284286902,0,1
2193,-0.00255640338459791,0,0
2195,-0.0555044283907789,0,0
2196,-0.0633548932129629,0,1
2197,0.0526208201635399,1,0
2198,-0.0302126981491204,0,0
2199,-0.0600452117279757,0,0
2201,0.094238500097622,1,0
2203,0.0370327851728329,0,0
2204,0.0154350423937991,0,1
2206,0.0579114973673759,0,0
2207,-0.0209855507866433,0,1
2209,0.0316143401973233,0,0
2211,0.0500823796424717,0,0
2213,-0.0048407754758473,0,1
2219,0.0269801794456531,0,0
2221,0.108060853392762,1,0
2223,-0.00659697609415847,0,1
2224,0.0896850895670238,1,0
2225,0.0574116111850288,0,0
2226,0.0529907461727608,0,0
2227,0.00011698285284003401,0,1
2229,0.124132588338354,1,0
2231,0.0674855325285144,0,0
2233,-0.0257103563965229,0,0
2235,-0.00872577089945815,1,0
2236,-0.0616951759621774,0,1
2239,-0.0359773957399565,0,0
2240,-0.0330928360978462,0,0
2242,-0.0498457440097219,0,1
2244,-0.0854651427675686,0,1
2246,-0.0367662970641491,0,0
2249,-0.0364390614282461,0,0
2252,0.0125966885907016,1,0
2253,-0.0194537380044754,0,0
2257,0.000125193124784683,1,0
2258,-0.0414755571014251,0,1
2259,-0.0109766259533757,0,0
2260,-0.00948859969012614,1,0
2262,-0.0763360463994661,0,1
2266,0.0581122301496483,1,0
2267,0.0132590671393614,0,0
2268,-0.007158777035809941,0,0
2269,-0.0335125984852374,0,1
2270,-0.00131116512146369,0,0
2271,-0.0384480194185166,0,1
2273,-0.0188975484608387,0,0
2274,0.130291893637967,1,0
2275,0.0549364306430769,1,0
2278,0.0026965700701733,0,0
2279,0.0563625834272322,1,0
2282,0.0215625297667487,0,0
2284,0.0537426562071334,1,0
2286,-0.0117202949352327,0,0
2289,-0.026575555525287002,0,1
2290,0.0463924372785976,0,0
2291,0.0306340418212433,0,0
2292,0.0338735225642133,0,0
2293,0.17772709330530498,1,0
2294,0.0169257940056991,0,0
2296,-0.022673654205005,0,1
2297,-0.0471298309942723,0,1
2298,0.0450402531177361,1,0
2299,0.0115259826592508,0,0
2300,-0.0503744311194404,0,1
2301,-0.0106523698077733,0,0
2302,0.0151506168680279,0,0
2305,0.0149281025915554,0,0
2308,0.0144038775917796,0,0
2309,-0.0105345729857319,0,0
2310,0.00616036513743639,0,0
2311,-0.0237427035081388,0,1
2312,-0.0098397423591386,0,0
2315,0.0335451529400567,1,0
2316,0.0259226925561811,1,0
2317,0.0278016199817309,1,0
2318,0.0600845788959039,1,0
2319,-0.015803783843576998,0,0
2321,0.0170615799258786,0,0
2322,-0.00135780319577373,0,0
2323,-0.0335712967002072,0,1
2324,-0.0310941550803213,0,1
2325,0.000425600709003374,1,0
2326,-0.0261277729083762,0,0
2327,-0.0180737662121785,0,0
2328,-0.06189792360865099,0,1
2329,-0.0287712604711686,0,0
2330,0.0596983110409758,1,0
2331,-0.0521873694647761,0,1
2332,-0.016837671141988003,0,0
2335,-0.0532742840474144,0,1
2337,-0.10862571429477601,0,1
2338,-0.0344716935412259,0,0
2339,-0.0399338471499502,0,0
2341,-0.0607505825678078,0,1
2343,-0.037799164450862,0,0
2345,-0.0180740890786595,0,0
2346,0.0251068631955902,1,0
2347,-0.018543346229130002,0,0
2348,-0.0302555988528612,0,0
2349,0.0218787118369638,1,0
2350,-0.0451947235360502,0,0
2352,-0.0573350078268794,0,1
2353,0.0282562240898458,1,0
2355,-0.067436662902924,0,1
2356,0.0433064627197551,0,0
2357,0.0175162067453631,0,0
2358,0.024149513728334,0,0
2359,-0.0825086761454108,0,1
2361,0.0515588211419282,1,0
2362,0.0013893019931561302,0,0
2363,0.190783110494442,1,0
2364,-0.0280806371556829,0,0
2365,0.007258332814735659,0,0
2366,-0.0996420080758474,0,1
2367,0.203588727053376,1,0
2368,-0.0416070238368222,0,1
2369,0.0392214722059469,0,0
2370,-0.0427656716727149,0,1
2371,0.0419247282246659,0,0
2372,0.0383733901136544,0,0
2373,-0.0563170334310402,0,1
2374,0.0664254090760382,1,0
2375,-0.0234705219240154,0,0
2377,0.00673500534950965,0,0
2378,-0.0303004037571639,0,1
2379,0.0679831019317224,1,0
2381,-0.0153155806092705,0,0
2383,0.0233357455602188,0,0
2384,0.0414293744297722,0,0
2385,-0.0391194879750458,0,1
2386,0.0494900600218227,1,0
2387,-0.0036852730208874,1,0
2389,-0.08864842480019901,0,1
2391,-0.0591758963990333,0,0
2392,-0.0271882776382148,1,0
2393,-0.102295963539987,0,1
2396,-0.0206508639113865,1,0
2397,-0.07534858586055099,0,0
2398,-0.0422614228630451,0,0
2400,-0.054921746367644006,0,0
2403,-0.0915110346565541,0,1
2404,-0.0106701432108689,1,0
2405,-0.0716080417340028,0,0
2406,-0.0784122503663809,0,1
2407,-0.0988128142564642,0,1
2408,-0.0668276626636974,0,0
2409,0.009691910870636209,1,0
2410,-0.107302982660187,0,1
2412,-0.062328235950757004,0,0
2413,-0.0779613445529365,0,0
2414,-0.0921813583411734,0,1
2417,-0.0663411583372495,0,0
2418,0.0211770456557454,0,0
2419,0.0135893742816574,0,0
2421,0.00878650243507801,0,0
2422,0.0101003963630421,0,0
2423,0.12651498016040302,1,0
2424,0.0158546696449121,0,0
2425,0.0138968898668148,0,0
2428,-0.008169417085936541,0,1
2429,0.0304457140195233,0,0
2431,0.043361831943193006,1,0
2432,0.0236691082250414,0,0
2433,0.0527206939291622,1,0
2435,-0.136243521082239,0,1
2436,0.0268117717440746,0,0
2437,-0.0469906775949461,0,1
2438,-0.0347674019862306,0,1
2439,-0.007841189998233359,0,1
2442,0.0339036381014465,1,0
2444,0.0431770647804032,1,0
2445,-0.0530352574221881,0,1
2446,0.0266735839522448,0,0
2448,0.0567058896008343,1,0
2449,0.0549439642389845,0,1
2450,0.0809913040865008,0,0
2452,0.14848183467579099,1,0
2454,0.0565172134328136,0,1
2455,-0.115840276306869,0,1
2456,0.138528620857294,1,0
2458,0.10012523420781899,0,0
2459,0.10772266610071901,0,0
2463,0.0866611260397538,0,0
2464,0.127833239611161,1,0
2466,0.136167501554323,1,0
2467,0.137983034181909,1,0
2468,0.0631814380722306,0,0
2469,0.000590966510904642,0,1
2471,-0.0048125849322186,0,1
2473,0.00998279842173953,0,1
2474,-0.0247476242525838,0,1
2476,0.10178965819848301,0,0
2477,0.10239560973967599,0,0
2478,0.11082659183917401,0,0
2479,0.165519402662404,1,0
2480,0.0733617495492062,1,0
2483,-0.0274538850334616,0,0
2484,0.0509167583818972,1,0
2485,0.008274633188733579,0,0
2487,0.0200060955922734,1,0
2489,-0.0288432802886244,0,1
2491,0.0563889074800851,1,0
2492,0.026167124590950004,1,0
2493,0.0165721507446805,0,0
2494,-0.0197617893058367,0,0
2495,0.0258814414701509,1,0
2496,-0.0542801298908287,0,1
2499,0.00520563896013692,0,0
2500,-0.0250799415319659,0,0
2501,0.0172438005622493,0,0
2502,-0.0316012593040271,0,1
2503,-0.0593772852894406,0,1
2504,-0.0516964853775933,0,1
2507,-0.0388520131626118,0,1
2508,-0.0137416152758638,0,0
2509,-0.0345065557351084,0,1
2510,0.0274087601591422,1,0
2512,0.0035104809733400803,1,0
2513,-0.0215520984641098,0,0
2514,-0.0276276903024839,0,0
2515,-0.0299771598058886,0,0
2516,-0.0619340587483363,0,1
2519,-0.0407154147318534,0,1
2520,0.0139442122983172,1,0
2524,0.00163111144438334,0,0
2525,-0.10864229604866699,0,1
2526,0.0317326661488192,1,0
2527,-0.0151678015521381,0,0
2530,-0.068818929524789,0,1
2531,0.0137763685586284,1,0
2532,-0.0236461678893247,0,0
2535,0.0160415496420446,1,0
2537,0.0446811716539635,1,0
2538,-0.0238130988624715,0,0
2539,-0.0872056471092473,0,1
2540,-0.0493089561774576,0,1
2541,0.00469887294266651,1,0
2542,-0.0413560463833921,0,0
2544,-0.15663294565103603,0,1
2545,-0.027151577305740002,0,0
2546,-0.0161138108957128,0,0
2549,0.00251185371319862,0,0
2551,0.0979471920656217,1,0
2552,-0.0860506716297487,0,1
2553,-0.0817291370337155,0,1
2554,-0.0914339011868754,0,1
2555,0.0121874891207165,1,0
2557,0.0513864290974008,1,0
2558,-0.104480697021599,0,1
2561,-0.0920638734862488,0,1
2563,-0.0669513274094697,0,0
2565,-0.0467723988352466,0,0
2566,-0.011226012217663001,0,0
2567,-0.08565431293077999,0,1
2568,0.0501935644761155,1,0
2570,-0.0720633720075716,0,0
2571,0.00502203453480713,0,0
2572,0.0052775270547352,0,0
2574,0.0151907096880386,0,0
2576,-0.0093912477348952,0,0
2577,-0.0251774014042095,0,1
2578,-0.0251702055571398,0,0
2579,-0.0173336998722709,0,0
2580,-0.0720073876144433,0,1
2582,-0.000592387282115305,0,0
2585,-0.0319022703250925,0,1
2586,0.00301754525661721,0,0
2588,-0.0538178210505737,0,1
2589,0.10884578137257402,1,0
2590,0.0767256561250349,1,0
2591,0.00475463841908939,0,0
2592,-0.0611491856163533,0,1
2593,-0.00952209959755089,0,0
2598,0.0586593373479112,1,0
2599,-0.0102840376233616,0,0
2600,-0.0106975275559105,0,0
2602,0.0584323044482069,1,0
2603,-0.0655550029352309,0,1
2604,0.0651087711544897,1,0
2605,0.0090990000760544,0,1
2607,0.10222156894330998,1,0
2610,0.0374655647173439,0,0
2611,0.0275486336584793,0,0
2617,0.0676780318224622,1,0
2618,0.0807996843848091,1,0
2621,0.102402600518672,1,0
2622,0.0635186699155277,1,0
2623,0.0149538026494559,0,1
2624,0.0472776714615048,0,0
2626,0.0778736593727181,1,0
2629,0.119658560181354,1,0
2630,0.013208036994676,0,1
2631,0.0307777812969129,0,0
2633,0.0280237782042508,0,0
2634,0.0491707334124481,0,0
2635,-0.00714413967905007,0,0
2636,0.0261235504832558,0,0
2637,0.0599203011820462,1,0
2638,0.0806797756454129,1,0
2641,-0.0322262954449175,0,0
2642,-0.0836872637531916,0,1
2644,-0.0480194452348847,0,1
2645,0.0430727531984935,1,0
2646,0.0971919048690348,1,0
2647,-0.0692136203458858,0,1
2648,-0.0443174255756745,0,1
2649,-0.159864105828428,0,1
2650,-0.0041814117853146,0,0
2652,0.0217796985361352,0,0
2653,-0.0660152730360672,0,1
2654,0.0264887619283048,0,0
2655,-0.0894671032148174,0,1
2658,0.0851530355536625,1,0
2659,0.0134555719325208,0,0
2664,0.0635136297485454,1,0
2665,-0.10822471809216899,0,1
2666,-0.0241033461634306,0,0
2667,0.0065446131608254896,0,0
2668,-0.0522805712014117,0,1
2669,-0.0120484808864721,0,0
2670,0.00790870276978402,0,0
2671,-0.0761625187440491,0,1
2672,0.0536183657404589,1,0
2673,0.0470816692137248,1,0
2674,0.00651351986047462,0,0
2675,-0.008216308975211941,0,0
2676,-0.0303635368789706,0,1
2677,0.0553801282090299,1,0
2678,0.0401880564385027,0,0
2679,-0.00848422408594708,0,0
2681,-0.0490789462393235,0,1
2683,-0.0709319143526731,0,1
2684,0.0287060986034658,0,0
